#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_tool: "https://github.com/cmungall/rdf_matcher"
#mapping_date: "2020-10-16"
#curie_map:
#  BFO: "http://purl.obolibrary.org/obo/BFO_"
#  CHEBI: "http://purl.obolibrary.org/obo/CHEBI_"
#  CL: "http://purl.obolibrary.org/obo/CL_"
#  DOID: "http://purl.obolibrary.org/obo/DOID_"
#  ECTO: "http://purl.obolibrary.org/obo/ECTO_"
#  ENVO: "http://purl.obolibrary.org/obo/ENVO_"
#  FOODON: "http://purl.obolibrary.org/obo/FOODON_"
#  GO: "http://purl.obolibrary.org/obo/GO_"
#  HP: "http://purl.obolibrary.org/obo/HP_"
#  IAO: "http://purl.obolibrary.org/obo/IAO_"
#  MESH: "http://purl.obolibrary.org/obo/MESH_"
#  MF: "http://purl.obolibrary.org/obo/MF_"
#  MFOEM: "http://purl.obolibrary.org/obo/MFOEM_"
#  MFOMD: "http://purl.obolibrary.org/obo/MFOMD_"
#  MONDO: "http://purl.obolibrary.org/obo/MONDO_"
#  NANDO: "http://nanbyodata.jp/ontology/nando#"
#  NBO: "http://purl.obolibrary.org/obo/NBO_"
#  NCBITaxon: "http://purl.obolibrary.org/obo/NCBITaxon_"
#  NCIT: "http://purl.obolibrary.org/obo/NCIT_"
#  OBA: "http://purl.obolibrary.org/obo/OBA_"
#  OBI: "http://purl.obolibrary.org/obo/OBI_"
#  OGMS: "http://purl.obolibrary.org/obo/OGMS_"
#  OMIM: "http://purl.obolibrary.org/obo/OMIM_"
#  OMIMPS: "http://purl.obolibrary.org/obo/OMIMPS_"
#  Orphanet: "http://www.orpha.net/ORDO/Orphanet_"
#  PATO: "http://purl.obolibrary.org/obo/PATO_"
#  PO: "http://purl.obolibrary.org/obo/PO_"
#  PR: "http://purl.obolibrary.org/obo/PR_"
#  RO: "http://purl.obolibrary.org/obo/RO_"
#  SCTID: "http://purl.obolibrary.org/obo/SCTID_"
#  SO: "http://purl.obolibrary.org/obo/SO_"
#  UBERON: "http://purl.obolibrary.org/obo/UBERON_"
#  UMLS: "http://linkedlifedata.com/resource/umls/id/"
#  oio: "http://www.geneontology.org/formats/oboInOwl#"
#  owl: "http://www.w3.org/2002/07/owl#"
#  skos: "http://www.w3.org/2004/02/skos/core#"
subject_id	subject_label	predicate_id	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	match_category	comment
NANDO:2200692	myelofibrosis	owl:equivalentClass	MONDO:0044903	myelofibrosis	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	myelofibrosis	many_to_many	.
NANDO:2200692	myelofibrosis	owl:equivalentClass	MONDO:0044903	myelofibrosis	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	myelofibrosis	many_to_many	.
NANDO:1200863	Familial Mediterranean fever	owl:equivalentClass	MONDO:0009572	autosomal recessive familial Mediterranean fever	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	intractable disease	BFO:0000016	familial mediterranean fev	one_to_many	.
NANDO:1200863	Familial Mediterranean fever	owl:equivalentClass	MONDO:0018088	familial Mediterranean fever	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	familial mediterranean fev	one_to_many	.
NANDO:1200863	Familial Mediterranean fever	owl:equivalentClass	MONDO:0009572	autosomal recessive familial Mediterranean fever	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	intractable disease	BFO:0000016	familial mediterranean fever	one_to_many	.
NANDO:1200863	Familial Mediterranean fever	owl:equivalentClass	MONDO:0018088	familial Mediterranean fever	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	familial mediterranean fever	one_to_many	.
NANDO:2200347	Autoimmune polyendocrinopathy type 2	owl:equivalentClass	MONDO:0010012	autoimmune polyendocrinopathy type 2	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	autoimmune polyendocrinopathy type 2	unique	.
NANDO:2200347	Autoimmune polyendocrinopathy type 2	owl:equivalentClass	MONDO:0010012	autoimmune polyendocrinopathy type 2	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	autoimmune polyendocrinopathy type 2	unique	.
NANDO:1200168	adrenomyeloneuropathy	owl:equivalentClass	MONDO:0010247	X-linked cerebral adrenoleukodystrophy	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	intractable disease	BFO:0000016	adrenomyeloneuropathi	many_to_many	.
NANDO:1200168	adrenomyeloneuropathy	owl:equivalentClass	MONDO:0015339	adrenomyeloneuropathy	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	adrenomyeloneuropathi	one_to_many	.
NANDO:1200168	adrenomyeloneuropathy	owl:equivalentClass	MONDO:0010247	X-linked cerebral adrenoleukodystrophy	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	intractable disease	BFO:0000016	adrenomyeloneuropathy	many_to_many	.
NANDO:1200168	adrenomyeloneuropathy	owl:equivalentClass	MONDO:0015339	adrenomyeloneuropathy	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	adrenomyeloneuropathy	one_to_many	.
NANDO:2200694	X-linked severe combined immunodeficiency	owl:equivalentClass	MONDO:0010315	T-B+ severe combined immunodeficiency due to gamma chain deficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	x-linked severe combined immunodefici	many_to_one	.
NANDO:2200694	X-linked severe combined immunodeficiency	owl:equivalentClass	MONDO:0010315	T-B+ severe combined immunodeficiency due to gamma chain deficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	x-linked severe combined immunodeficiency	many_to_one	.
NANDO:2200694	X-linked severe combined immunodeficiency	owl:equivalentClass	MONDO:0010315	T-B+ severe combined immunodeficiency due to gamma chain deficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasRelatedSynonym	intractable disease	BFO:0000016	x-scid	many_to_one	.
NANDO:2200694	X-linked severe combined immunodeficiency	owl:equivalentClass	MONDO:0010315	T-B+ severe combined immunodeficiency due to gamma chain deficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasRelatedSynonym	intractable disease	BFO:0000016	x-scid	many_to_one	.
NANDO:2100281	Skin disease	owl:equivalentClass	MONDO:0005093	skin disease	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	skin diseas	unique	.
NANDO:2100281	Skin disease	owl:equivalentClass	MONDO:0005093	skin disease	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	skin disease	unique	.
NANDO:1200546	Hereditary diffuse leukoencephalopathy with spheroid	owl:equivalentClass	MONDO:0009096	hereditary diffuse leukoencephalopathy with axonal spheroids and pigmented glia	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	hereditary diffuse leukoencephalopathy with spheroid	unique	.
NANDO:2200348	Pseudopseudohypoparathyroidism	owl:equivalentClass	MONDO:0012912	pseudopseudohypoparathyroidism	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	pseudopseudohypoparathyroid	many_to_one	.
NANDO:2200348	Pseudopseudohypoparathyroidism	owl:equivalentClass	MONDO:0012912	pseudopseudohypoparathyroidism	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	pseudopseudohypoparathyroid	many_to_one	.
NANDO:2200348	Pseudopseudohypoparathyroidism	owl:equivalentClass	MONDO:0012912	pseudopseudohypoparathyroidism	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	pseudopseudohypoparathyroidism	many_to_one	.
NANDO:2200348	Pseudopseudohypoparathyroidism	owl:equivalentClass	MONDO:0012912	pseudopseudohypoparathyroidism	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	pseudopseudohypoparathyroidism	many_to_one	.
NANDO:1200126	Alpha-mannosidosis	owl:equivalentClass	MONDO:0009561	alpha-mannosidosis	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	alpha-mannosidosi	many_to_one	.
NANDO:1200126	Alpha-mannosidosis	owl:equivalentClass	MONDO:0009561	alpha-mannosidosis	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	alpha-mannosidosi	many_to_one	.
NANDO:1200126	Alpha-mannosidosis	owl:equivalentClass	MONDO:0009561	alpha-mannosidosis	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	alpha-mannosidosis	many_to_one	.
NANDO:1200126	Alpha-mannosidosis	owl:equivalentClass	MONDO:0009561	alpha-mannosidosis	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	alpha-mannosidosis	many_to_one	.
NANDO:2100274	Short Bowel Syndrome	owl:equivalentClass	MONDO:0015183	short bowel syndrome	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	short bowel syndrom	many_to_one	.
NANDO:2100274	Short Bowel Syndrome	owl:equivalentClass	MONDO:0015183	short bowel syndrome	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	short bowel syndrome	many_to_one	.
NANDO:1200822	Biotinidase deficiency	owl:equivalentClass	MONDO:0009665	biotinidase deficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	biotinidase defici	unique	.
NANDO:1200822	Biotinidase deficiency	owl:equivalentClass	MONDO:0009665	biotinidase deficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	biotinidase defici	unique	.
NANDO:1200822	Biotinidase deficiency	owl:equivalentClass	MONDO:0009665	biotinidase deficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	biotinidase deficiency	unique	.
NANDO:1200822	Biotinidase deficiency	owl:equivalentClass	MONDO:0009665	biotinidase deficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	biotinidase deficiency	unique	.
NANDO:1200127	Alpha-mannosidosis, infantile form	owl:equivalentClass	MONDO:0017732	alpha-mannosidosis, infantile form	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	alpha-mannosidosis, infantile form	unique	.
NANDO:1200127	Alpha-mannosidosis, infantile form	owl:equivalentClass	MONDO:0017732	alpha-mannosidosis, infantile form	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	alpha-mannosidosis, infantile form	unique	.
NANDO:1200823	Muscle Glycogen Storage Disease	owl:equivalentClass	MONDO:0009295	glycogen storage disease VII	Lexical	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasExactSynonym	intractable disease	BFO:0000016	glycogen storage disease type vii	many_to_many	.
NANDO:1200823	Muscle Glycogen Storage Disease	owl:equivalentClass	MONDO:0009295	glycogen storage disease VII	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasExactSynonym	intractable disease	BFO:0000016	glycogen storage disease type vii	many_to_many	.
NANDO:1200823	Muscle Glycogen Storage Disease	owl:equivalentClass	MONDO:0016118	muscular glycogenosis	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	rdfs:label	intractable disease	BFO:0000016	muscular glycogenosi	one_to_many	.
NANDO:1200823	Muscle Glycogen Storage Disease	owl:equivalentClass	MONDO:0016118	muscular glycogenosis	Lexical	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	rdfs:label	intractable disease	BFO:0000016	muscular glycogenosis	one_to_many	.
NANDO:1200509	Myelomeningocele	owl:equivalentClass	MONDO:0017069	spina bifida cystica	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	myelomeningocel	many_to_many	.
NANDO:1200509	Myelomeningocele	owl:equivalentClass	MONDO:0017069	spina bifida cystica	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	intractable disease	BFO:0000016	myelomeningocel	many_to_many	.
NANDO:1200509	Myelomeningocele	owl:equivalentClass	MONDO:0019773	myelomeningocele	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	myelomeningocel	many_to_many	.
NANDO:1200509	Myelomeningocele	owl:equivalentClass	MONDO:0017069	spina bifida cystica	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	myelomeningocele	many_to_many	.
NANDO:1200509	Myelomeningocele	owl:equivalentClass	MONDO:0017069	spina bifida cystica	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	intractable disease	BFO:0000016	myelomeningocele	many_to_many	.
NANDO:1200509	Myelomeningocele	owl:equivalentClass	MONDO:0019773	myelomeningocele	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	myelomeningocele	many_to_many	.
NANDO:1200128	Alpha-mannosidosis, adult form	owl:equivalentClass	MONDO:0017733	alpha-mannosidosis, adult form	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	alpha-mannosidosis, adult form	unique	.
NANDO:1200128	Alpha-mannosidosis, adult form	owl:equivalentClass	MONDO:0017733	alpha-mannosidosis, adult form	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	alpha-mannosidosis, adult form	unique	.
NANDO:1200129	Beta-mannosidosis	owl:equivalentClass	MONDO:0009562	beta-mannosidosis	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	beta-mannosidosi	many_to_one	.
NANDO:1200129	Beta-mannosidosis	owl:equivalentClass	MONDO:0009562	beta-mannosidosis	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	beta-mannosidosi	many_to_one	.
NANDO:1200129	Beta-mannosidosis	owl:equivalentClass	MONDO:0009562	beta-mannosidosis	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	beta-mannosidosis	many_to_one	.
NANDO:1200129	Beta-mannosidosis	owl:equivalentClass	MONDO:0009562	beta-mannosidosis	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	beta-mannosidosis	many_to_one	.
NANDO:1200510	Isaacs syndrome	owl:equivalentClass	MONDO:0016227	hereditary episodic ataxia	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	intractable disease	BFO:0000016	isaacs syndrom	unique	.
NANDO:1200510	Isaacs syndrome	owl:equivalentClass	MONDO:0016227	hereditary episodic ataxia	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	intractable disease	BFO:0000016	isaacs syndrome	unique	.
NANDO:2200678	factor X deficiency	owl:equivalentClass	MONDO:0002247	factor X deficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	factor x defici	one_to_many	.
NANDO:2200678	factor X deficiency	owl:equivalentClass	MONDO:0009212	congenital factor X deficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	intractable disease	BFO:0000016	factor x defici	one_to_many	.
NANDO:2200678	factor X deficiency	owl:equivalentClass	MONDO:0002247	factor X deficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	factor x deficiency	one_to_many	.
NANDO:2200678	factor X deficiency	owl:equivalentClass	MONDO:0009212	congenital factor X deficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	intractable disease	BFO:0000016	factor x deficiency	one_to_many	.
NANDO:1200824	Glycogen storage diseases type 0	owl:equivalentClass	MONDO:0009414	glycogen storage disease due to hepatic glycogen synthase deficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasExactSynonym	intractable disease	BFO:0000016	glycogen synthase defici	many_to_one	.
NANDO:1200824	Glycogen storage diseases type 0	owl:equivalentClass	MONDO:0009414	glycogen storage disease due to hepatic glycogen synthase deficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasExactSynonym	intractable disease	BFO:0000016	glycogen synthase deficiency	many_to_one	.
NANDO:2200340	central hypothyroidism	owl:equivalentClass	MONDO:0016410	central congenital hypothyroidism	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	central hypothyroid	unique	.
NANDO:2200340	central hypothyroidism	owl:equivalentClass	MONDO:0016410	central congenital hypothyroidism	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	central hypothyroidism	unique	.
NANDO:1200130	Fucosidosis	owl:equivalentClass	MONDO:0009254	fucosidosis	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	fucosidosi	many_to_one	.
NANDO:1200130	Fucosidosis	owl:equivalentClass	MONDO:0009254	fucosidosis	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	fucosidosi	many_to_one	.
NANDO:1200130	Fucosidosis	owl:equivalentClass	MONDO:0009254	fucosidosis	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	fucosidosis	many_to_one	.
NANDO:1200130	Fucosidosis	owl:equivalentClass	MONDO:0009254	fucosidosis	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	fucosidosis	many_to_one	.
NANDO:2100269	portal hypertension	owl:equivalentClass	MONDO:0005080	portal hypertension	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	portal hypertens	many_to_one	.
NANDO:2100269	portal hypertension	owl:equivalentClass	MONDO:0005080	portal hypertension	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	portal hypertension	many_to_one	.
NANDO:1200506	Syringomyelia	owl:equivalentClass	MONDO:0017987	syringomyelia	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	syringomyelia	unique	.
NANDO:1200506	Syringomyelia	owl:equivalentClass	MONDO:0017987	syringomyelia	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	syringomyelia	unique	.
NANDO:2200674	factor V deficiency	owl:equivalentClass	MONDO:0009210	congenital factor V deficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	intractable disease	BFO:0000016	factor v defici	one_to_many	.
NANDO:2200674	factor V deficiency	owl:equivalentClass	MONDO:0020586	factor V deficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	factor v defici	one_to_many	.
NANDO:2200674	factor V deficiency	owl:equivalentClass	MONDO:0020586	factor V deficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	factor v defici	one_to_many	.
NANDO:2200674	factor V deficiency	owl:equivalentClass	MONDO:0009210	congenital factor V deficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	intractable disease	BFO:0000016	factor v deficiency	one_to_many	.
NANDO:2200674	factor V deficiency	owl:equivalentClass	MONDO:0020586	factor V deficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	factor v deficiency	one_to_many	.
NANDO:2200674	factor V deficiency	owl:equivalentClass	MONDO:0020586	factor V deficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	factor v deficiency	one_to_many	.
NANDO:1200825	Glycogen storage diseases type II	owl:equivalentClass	MONDO:0009290	glycogen storage disease II	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasExactSynonym	intractable disease	BFO:0000016	pompe diseas	many_to_one	.
NANDO:1200825	Glycogen storage diseases type II	owl:equivalentClass	MONDO:0009290	glycogen storage disease II	Lexical	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasExactSynonym	intractable disease	BFO:0000016	pompe disease	many_to_one	.
NANDO:2200675	factor VII deficiency	owl:equivalentClass	MONDO:0002244	factor VII deficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	factor vii defici	one_to_many	.
NANDO:2200675	factor VII deficiency	owl:equivalentClass	MONDO:0002244	factor VII deficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	factor vii defici	one_to_many	.
NANDO:2200675	factor VII deficiency	owl:equivalentClass	MONDO:0009211	congenital factor VII deficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	intractable disease	BFO:0000016	factor vii defici	one_to_many	.
NANDO:2200675	factor VII deficiency	owl:equivalentClass	MONDO:0002244	factor VII deficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	factor vii deficiency	one_to_many	.
NANDO:2200675	factor VII deficiency	owl:equivalentClass	MONDO:0002244	factor VII deficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	factor vii deficiency	one_to_many	.
NANDO:2200675	factor VII deficiency	owl:equivalentClass	MONDO:0009211	congenital factor VII deficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	intractable disease	BFO:0000016	factor vii deficiency	one_to_many	.
NANDO:1200826	Glycogen storage diseases type III	owl:equivalentClass	MONDO:0009291	glycogen storage disease III	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasExactSynonym	intractable disease	BFO:0000016	cori diseas	many_to_one	.
NANDO:1200826	Glycogen storage diseases type III	owl:equivalentClass	MONDO:0009291	glycogen storage disease III	Lexical	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasExactSynonym	intractable disease	BFO:0000016	cori disease	many_to_one	.
NANDO:2200343	Hyperparathyroidism	owl:equivalentClass	MONDO:0001741	hyperparathyroidism	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	hyperparathyroid	many_to_one	.
NANDO:2200343	Hyperparathyroidism	owl:equivalentClass	MONDO:0001741	hyperparathyroidism	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	hyperparathyroid	many_to_one	.
NANDO:2200343	Hyperparathyroidism	owl:equivalentClass	MONDO:0001741	hyperparathyroidism	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	hyperparathyroidism	many_to_one	.
NANDO:2200343	Hyperparathyroidism	owl:equivalentClass	MONDO:0001741	hyperparathyroidism	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	hyperparathyroidism	many_to_one	.
NANDO:2200676	haemophilia A	owl:equivalentClass	MONDO:0010602	hemophilia A	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	intractable disease	BFO:0000016	haemophilia a	unique	.
NANDO:2200676	haemophilia A	owl:equivalentClass	MONDO:0010602	hemophilia A	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	intractable disease	BFO:0000016	haemophilia a	unique	.
NANDO:2100272	Crigler-Najjar syndrome	owl:equivalentClass	MONDO:0009044	Crigler-Najjar syndrome	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	crigler-najjar syndrom	many_to_one	.
NANDO:2100272	Crigler-Najjar syndrome	owl:equivalentClass	MONDO:0009044	Crigler-Najjar syndrome	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	crigler-najjar syndrom	many_to_one	.
NANDO:2100272	Crigler-Najjar syndrome	owl:equivalentClass	MONDO:0009044	Crigler-Najjar syndrome	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	crigler-najjar syndrome	many_to_one	.
NANDO:2100272	Crigler-Najjar syndrome	owl:equivalentClass	MONDO:0009044	Crigler-Najjar syndrome	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	crigler-najjar syndrome	many_to_one	.
NANDO:1200827	Glycogen storage diseases type IV	owl:equivalentClass	MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasExactSynonym	intractable disease	BFO:0000016	andersen diseas	many_to_one	.
NANDO:1200827	Glycogen storage diseases type IV	owl:equivalentClass	MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasExactSynonym	intractable disease	BFO:0000016	andersen disease	many_to_one	.
NANDO:1200133	Aspartylglucosaminuria	owl:equivalentClass	MONDO:0008830	aspartylglucosaminuria	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	aspartylglucosaminuria	many_to_one	.
