mondo_id	xref_genevalidation	xref_source	see_also	xref_source	synonym	synonym_type	xref_source	subset	subset_source
MONDO:0044970	CGGV:assertion_d6647b8f-3d8a-4a6f-b54d-383a33fc9828-2023-01-19T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0044970	MONDO:CLINGEN	mitochondrial disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0044970	CGGV:assertion_4af82e37-83b3-4c7a-9cbe-f2b587fcf809-2022-12-05T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0044970	MONDO:CLINGEN	mitochondrial disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0044970	CGGV:assertion_99e85f3e-3c1f-4265-8b70-0870e95d4c30-2023-04-17T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0044970	MONDO:CLINGEN	mitochondrial disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009723	CGGV:assertion_42f2fc91-c26d-416c-8d93-448e4a52983b-2021-04-14T040000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009723	MONDO:CLINGEN	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0044970	CGGV:assertion_66a243e9-fa10-490c-9c85-9725a263e598-2023-04-03T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0044970	MONDO:CLINGEN	mitochondrial disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0044970	CGGV:assertion_03bdbd98-2ffd-4b0f-8d97-b1d89a4a2b61-2023-05-03T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0044970	MONDO:CLINGEN	mitochondrial disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009723	CGGV:assertion_3dc54202-27f3-4bf4-883f-5273a49dcb70-2021-06-28T150550.120Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009723	MONDO:CLINGEN	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0044970	CGGV:assertion_d035d0c2-f0c9-4767-b833-99be610d3e46-2023-02-16T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0044970	MONDO:CLINGEN	mitochondrial disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0007205	CGGV:assertion_3c2243ec-a10f-4aab-aaf9-99153d805455-2021-06-15T232951.915Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0007205	MONDO:CLINGEN	diaphyseal medullary stenosis-bone malignancy syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009723	CGGV:assertion_0e7a00ee-ef09-443f-9d66-03128e1fb225-2020-03-19T194517.723Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009723	MONDO:CLINGEN	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009353	CGGV:assertion_cbfc5297-ed0d-4d7c-bca6-747114ed2b17-2019-06-18T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009353	MONDO:CLINGEN	homocystinuria due to methylene tetrahydrofolate reductase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0010683	CGGV:assertion_2b60f008-871f-4c5f-aa46-099d09fb66df-2019-11-22T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0010683	MONDO:CLINGEN	X-linked centronuclear myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0018776	CGGV:assertion_44a837e2-ae06-4e4d-b7cf-ae2a3009b47d-2020-02-11T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0018776	MONDO:CLINGEN	demyelinating hereditary motor and sensory neuropathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100283	CGGV:assertion_92ce0145-031d-41c4-8b74-0f9411629b64-2021-07-29T213256.506Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100283	MONDO:CLINGEN	overgrowth syndrome and/or cerebral malformations due to abnormalities in MTOR pathway genes	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0044970	CGGV:assertion_ffdfbc2d-29c5-4077-a871-940abdb27cb7-2022-08-01T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0044970	MONDO:CLINGEN	mitochondrial disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009609	CGGV:assertion_1572b7da-1736-4a44-9420-d9734d53f950-2021-07-02T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009609	MONDO:CLINGEN	methylcobalamin deficiency type cblG	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009723	CGGV:assertion_78f97463-d8b2-411a-9292-1908646dac77-2021-04-01T174500.572Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009723	MONDO:CLINGEN	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009354	CGGV:assertion_905575cf-cb80-4038-b82b-1de3ae1c469d-2021-07-02T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009354	MONDO:CLINGEN	methylcobalamin deficiency type cblE	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0020726	CGGV:assertion_effa2b38-35c6-4071-b0d1-ce6970bb6ec1-2021-01-13T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0020726	MONDO:CLINGEN	tubulointerstitial kidney disease, autosomal dominant, 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0012041	CGGCIEX:assertion_10072	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0012041	MONDO:CLINGEN	familial adenomatous polyposis 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0016419	CGGCIEX:assertion_9902	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0016419	MONDO:CLINGEN	hereditary breast carcinoma	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0016248	CGGCIEX:assertion_9903	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0016248	MONDO:CLINGEN	familial ovarian cancer	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0016419	CGGCIEX:assertion_9904	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0016419	MONDO:CLINGEN	hereditary breast carcinoma	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0016248	CGGCIEX:assertion_9905	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0016248	MONDO:CLINGEN	familial ovarian cancer	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0012041	CGGV:assertion_4330fde4-0116-4781-a5ac-40c387a0b41f-2022-06-20T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0012041	MONDO:CLINGEN	familial adenomatous polyposis 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0016587	CGGV:assertion_0639d989-8415-425c-ab89-e8a3a0b6ea49-2019-08-06T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0016587	MONDO:CLINGEN	arrhythmogenic right ventricular cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005021	CGGV:assertion_652d0370-9574-450c-b7c4-eec86ade9046-2020-09-04T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005021	MONDO:CLINGEN	dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005045	CGGV:assertion_7e65896e-33f5-439d-8749-aba08a539dd0-2021-10-07T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005045	MONDO:CLINGEN	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019625	CGGCIEX:assertion_8252	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019625	MONDO:CLINGEN	familial thoracic aortic aneurysm and aortic dissection	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019497	CGGV:assertion_007697a5-2f83-40d0-b2ea-914e458a1452-2020-08-31T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019497	MONDO:CLINGEN	nonsyndromic genetic hearing loss	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0011577	CGGV:assertion_72e37c65-570c-4d1c-b749-61d8981a6f21-2020-03-09T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0011577	MONDO:CLINGEN	myopathy, proximal, and ophthalmoplegia	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005045	CGGCIEX:assertion_10074	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005045	MONDO:CLINGEN	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005021	CGGV:assertion_6d55ac7b-e9d8-4a97-bb20-92beeffaed96-2020-09-04T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005021	MONDO:CLINGEN	dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0016587	CGGV:assertion_0265f091-a67d-4521-b6bd-5a110bd5356f-2019-08-06T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0016587	MONDO:CLINGEN	arrhythmogenic right ventricular cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005045	CGGV:assertion_31325c90-05cb-4db0-9372-e4f705cd5c82-2021-03-16T004905.482Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005045	MONDO:CLINGEN	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005021	CGGV:assertion_4ec27d4f-70ea-4c6a-ad67-d6260ecadcde-2020-11-13T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005021	MONDO:CLINGEN	dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0008050	CGGV:assertion_8974721a-f333-4fb7-b8b7-043233d3d100-2021-05-13T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0008050	MONDO:CLINGEN	MYH7-related skeletal myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0015912	CGGV:assertion_d6801442-c490-44a0-9a60-84ab5b20f7ac-2018-02-20T050000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0015912	MONDO:CLINGEN	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019952	CGGV:assertion_1c69fb71-4553-473e-94b7-a8c34af84739-2020-04-13T190000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019952	MONDO:CLINGEN	congenital myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0012112	CGGCIEX:assertion_8768	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0012112	MONDO:CLINGEN	hypertrophic cardiomyopathy 10	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005045	CGGV:assertion_7b25ff6c-3ede-46a3-a637-3eab7aa18569-2021-07-13T154913.625Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005045	MONDO:CLINGEN	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005021	CGGV:assertion_8405609b-1664-4849-848e-bec138350c92-2020-10-09T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005021	MONDO:CLINGEN	dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0016587	CGGV:assertion_b1db17cf-199d-4bd7-9673-e8f06219fc26-2019-05-24T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0016587	MONDO:CLINGEN	arrhythmogenic right ventricular cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005021	CGGV:assertion_6fdf5074-f853-473c-bd04-2c95c172b98a-2020-10-09T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005021	MONDO:CLINGEN	dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0016587	CGGV:assertion_b1d5e9bf-ca57-445a-a432-27fe221484bf-2019-09-13T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0016587	MONDO:CLINGEN	arrhythmogenic right ventricular cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005045	CGGV:assertion_d74b9d56-4f2a-4479-8913-1d96ddc28592-2021-06-07T145050.605Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005045	MONDO:CLINGEN	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019625	CGGCIEX:assertion_8257	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019625	MONDO:CLINGEN	familial thoracic aortic aneurysm and aortic dissection	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005045	CGGV:assertion_6f0f41e3-7b5b-477c-b45d-598b5f8f3df0-2023-02-08T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005045	MONDO:CLINGEN	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009700	CGGV:assertion_570cb879-d299-41b0-87ba-406bf9567266-2022-04-08T040057.342Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009700	MONDO:CLINGEN	obsolete Carey-Fineman-Ziter syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019497	CGGV:assertion_2cf0898e-5e63-4327-9341-fdf26490beee-2017-11-21T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019497	MONDO:CLINGEN	nonsyndromic genetic hearing loss	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0014689	CGGV:assertion_00998e50-dd3f-4bfa-8500-34d34980d5c8-2021-06-28T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0014689	MONDO:CLINGEN	Klippel-Feil anomaly-myopathy-facial dysmorphism syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019497	CGGV:assertion_3dcc24f7-4cf7-413b-a956-16ad58bcbd36-2018-01-16T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019497	MONDO:CLINGEN	nonsyndromic genetic hearing loss	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019587	CGGV:assertion_f27e3d88-0a3d-44f8-bbbc-1f668e596541-2018-06-26T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019587	MONDO:CLINGEN	autosomal dominant nonsyndromic hearing loss	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019497	CGGV:assertion_c422abbd-4f16-4da0-8569-d5d7138be488-2017-06-16T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019497	MONDO:CLINGEN	nonsyndromic genetic hearing loss	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019497	CGGV:assertion_a8fa3d7b-73a2-43a3-8f13-7dac3fd27737-2017-11-15T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019497	MONDO:CLINGEN	nonsyndromic genetic hearing loss	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0008962	CGGV:assertion_792cf7b2-5ca7-4d85-95a5-a43eaa52b180-2021-07-27T144901.941Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0008962	MONDO:CLINGEN	Griscelli syndrome type 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019497	CGGV:assertion_50d408fe-e298-4683-985c-57a37b30e273-2018-02-20T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019497	MONDO:CLINGEN	nonsyndromic genetic hearing loss	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0010168	CGGV:assertion_1e897a2f-d4cf-4e13-85d8-f37405a09b18-2018-06-28T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0010168	MONDO:CLINGEN	Usher syndrome type 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019497	CGGV:assertion_598b33f0-cdad-4290-b6eb-f9c2304c7bb6-2018-03-19T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019497	MONDO:CLINGEN	nonsyndromic genetic hearing loss	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0015225	CGGCIEX:assertion_5465	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0015225	MONDO:CLINGEN	arthrogryposis syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005045	CGGV:assertion_8ff00fbf-6b20-49cd-8af8-0f6404240db5-2023-02-23T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005045	MONDO:CLINGEN	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005045	CGGV:assertion_d74395ba-66ee-43c6-8d3c-c353bd8e5e82-2022-10-27T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005045	MONDO:CLINGEN	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0015023	CGGV:assertion_6aeb67cc-c960-4511-a708-b0acadb34588-2020-06-17T194636.472Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0015023	MONDO:CLINGEN	MYPN-related myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005045	CGGV:assertion_d992d892-856b-4f25-bab1-997f6493018c-2023-06-14T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005045	MONDO:CLINGEN	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005021	CGGV:assertion_ffd924ad-55ce-4b05-8a91-584ef49b4e80-2020-10-09T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005021	MONDO:CLINGEN	dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0000508	CGGV:assertion_32897f25-e36a-4ec8-9401-0374a95e06a5-2020-08-18T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0000508	MONDO:CLINGEN	syndromic intellectual disability	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100124	CGGV:assertion_fcdd3d02-82f3-4ea3-a2b0-8ac2d4c40b1b-2020-09-02T040000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100124	MONDO:CLINGEN	NAA10-related syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0000508	CGGV:assertion_f9732e0c-1306-4fb5-b1b3-873258903e75-2022-01-05T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0000508	MONDO:CLINGEN	syndromic intellectual disability	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
