ID	LABEL	SYNONYMS
MONDO:0010464	X-linked cerebral-cerebellar-coloboma syndrome syndrome	X-linked cerebral-cerebellar-coloboma syndrome|X-linked intellectual disability, Kroes type|cerebral-cerebellar-coloboma syndrome, X-linked|cerebral-cerebellar-coloboma syndrome, X-linked, X-linked recessive
MONDO:0010465	Kabuki syndrome 2	KABUK2|KABUKI syndrome 2|Kabuki syndrome 2|Kabuki syndrome 2, X-linked dominant|Kabuki syndrome type 2
MONDO:0010466	multiple congenital anomalies-hypotonia-seizures syndrome 2	DEE20|GPIBD4|MCAHS type 2|MCAHS2|PIGA multiple congenital anomalies/dysmorphic syndrome-intellectual disability|developmental and epileptic encephalopathy 20|epileptic encephalopathy, early infantile, 20|glycosylphosphatidylinositol biosynthesis defect 4|multiple congenital anomalies-hypotonia-seizures syndrome 2|multiple congenital anomalies-hypotonia-seizures syndrome 2, X-linked recessive|multiple congenital anomalies-hypotonia-seizures syndrome type 2|multiple congenital anomalies/dysmorphic syndrome-intellectual disability caused by mutation in PIGA
MONDO:0010467	Xq27.3q28 duplication syndrome	Xq27.3-q28 microduplication syndrome|chromosome Xq27.3-q28 DUPLICATION syndrome|chromosome xq27.3-q28 duplication syndrome, X-linked recessive|dup(X)(q27.3q28)|trisomy Xq27.3-q28|trisomy Xq27.3q28
MONDO:0010468	aneurysm, intracranial berry, 5	ANIB5|aneurysm, intracranial BERRY, 5
MONDO:0010471	Cornelia de Lange syndrome 5	CDLS5|Cornelia DE Lange syndrome 5|Cornelia De Lange syndrome type 5|Cornelia de Lange syndrome 5|Cornelia de Lange syndrome 5, X-linked dominant
MONDO:0010472	developmental and epileptic encephalopathy, 36	ALG13-CDG|CDG Is|CDG syndrome type Is|CDG-Is|CDG1S|DEE36|EIEE36|congenital disorder of glycosylation type 1s|congenital disorder of glycosylation type Is|congenital disorder of glycosylation, type Is|developmental and epileptic encephalopathy 36|epileptic encephalopathy, early infantile, 36
MONDO:0010473	X-linked intellectual disability-cardiomegaly-congestive heart failure syndrome	MRXS32|intellectual developmental disorder, X-linked syndromic 32, X-linked recessive|intellectual disability, X-linked, syndromic 32|intellectual disability, X-linked, syndromic type 32|mental retardation, X-linked, syndromic 32|mental retardation, X-linked, syndromic type 32
MONDO:0010474	linear skin defects with multiple congenital anomalies 2	COX7B microphthalmia with linear skin defects syndrome|LSDMCA2|aplasia cutis congenita, Reticulolinear, with microcephaly, Facial Dysmorphism, and Other congenital anomalies|linear skin defects with multiple congenital anomalies 2|linear skin defects with multiple congenital anomalies 2, X-linked dominant|linear skin defects with multiple congenital anomalies type 2|microphthalmia with linear skin defects syndrome caused by mutation in COX7B
MONDO:0010475	X-linked central congenital hypothyroidism with late-onset testicular enlargement	CHTE|IGSF1 deficiency syndrome|Immunoglobulin superfamily member 1 deficiency syndrome|X-linked central congenital hypothyroidism with late-onset macroorchidism|X-linked central congenital hypothyroidism with late-onset testicular enlargement|central hypothyroidism and testicular enlargement|hypothyroidism Central and testicular enlargement|hypothyroidism, central, and testicular enlargement|hypothyroidism, central, and testicular enlargement, X-linked recessive
MONDO:0010476	neurodegeneration with brain iron accumulation 5	BPAN|NBIA5|SENDA|WDR45 neurodegeneration with brain iron accumulation|beta-propeller protein-associated neurodegeneration|neurodegeneration with brain iron accululation 5|neurodegeneration with brain iron accumulation 5|neurodegeneration with brain iron accumulation 5, X-linked dominant|neurodegeneration with brain iron accumulation caused by mutation in WDR45|neurodegeneration with brain iron accumulation type 5|static encephalopathy Of childhood with neurodegeneration In adulthood|static encephalopathy of childhood with neurdegeneration in adulthood|static encephalopathy of childhood with neurodegeneration in adulthood
MONDO:0010477	blepharophimosis - intellectual disability syndrome, MKB type	BMRS, MKB type|BMRS, Maat-Kievit-Brunner type|OHDOX|Ohdo syndrome, X-linked|Ohdo syndrome, X-linked, X-linked recessive|X-linked Ohdo syndrome|blepharophimosis-intellectual disability syndrome, Maat-Kievit-Brunner type|blepharophimosis-mental retardation syndrome, Maat-Kievit-Brunner type
MONDO:0010478	SLC35A2-congenital disorder of glycosylation	CDG IIm|CDG syndrome type IIm|CDG-IIm|CDG2M|EIEE22|SLC35A2-CDG|SLC35A2-congenital disorder of glycosylation|congenital disorder of glycosylation type 2m|congenital disorder of glycosylation type IIm|congenital disorder of glycosylation, type IIm|congenital disorder of glycosylation, type IIm, Somatic mosaicism, X-linked dominant|epileptic encephalopathy, early infantile, 22|epileptic encephalopathy, early infantile, 22; EIEE22
MONDO:0010479	Charcot-Marie-Tooth disease X-linked dominant 6	CMT6X|CMTX6|Charcot-Marie-Tooth disease X-linked dominant type 6|Charcot-Marie-Tooth disease, X-linked dominant, 6|Charcot-Marie-Tooth disease, X-linked dominant, 6, X-linked dominant|Charcot-Marie-Tooth disease, X-linked dominant, type 6|Charcot-Marie-Tooth neuropathy X-linked dominant 6|Charcot-Marie-Tooth neuropathy, X-linked dominant, 6|X-linked Charcot-Marie-Tooth disease type 6
MONDO:0010480	anemia, nonspherocytic hemolytic, due to G6PD deficiency	Class I G6PD deficiency|anemia, nonspherocytic hemolytic, due to G6PD deficiency|class I glucose-6-phosphate dehydrogenase deficiency|hemolytic anemia due to G6PD deficiency|hemolytic anemia, G6PD deficient (favism), X-linked dominant|severe hemolytic anemia due to G6PD deficiency
MONDO:0010481	angioedema	Edemas, angioneurotic|Quincke edema|Quincke's edema|Quinckes edema|Urticarias, giant|angioedemas|angioneurotic Edemas|angioneurotic edema|angioneurotic oedema|edema, Quincke's|edema, angioneurotic|giant Urticarias|giant urticaria|urticaria, giant
MONDO:0010482	X-linked parkinsonism-spasticity syndrome	PARKINSONISM with spasticity, X-linked|Parkinsonism with spasticity, X-linked, X-linked recessive|XPDS
MONDO:0010483	X-linked intellectual disability, Cantagrel type	MRX98|intellectual developmental disorder, X-linked 98, X-linked dominant|intellectual disability, X-linked 98|intellectual disability, X-linked type 98|mental retardation, X-linked 98|mental retardation, X-linked type 98
MONDO:0010484	hearing loss, X-linked 6	COL4A6 X-linked nonsyndromic deafness|DFNX6|X-linked nonsyndromic deafness caused by mutation in COL4A6|deafness, X-linked 6|deafness, X-linked 6, X-linked recessive|deafness, X-linked type 6
MONDO:0010485	X-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome	MCOPS13|Maine microphthalmos|X-linked colobomatous microphthalmia-microcephaly-short stature-psychomotor retardation syndrome|colobomatous microphthalmia with microcephaly, short stature, and psychomotor retardation|microphthalmia, syndromic 13|microphthalmia, syndromic type 13
MONDO:0010486	Olmsted syndrome, X-linked	Olmsted syndrome, X-linked|Olmsted syndrome, X-linked, X-linked recessive|palmoplantar keratoderma, mutilating, with periorificial keratotic plaques, X-linked
MONDO:0010487	intellectual disability, X-linked 99	MRX99|USP9X non-syndromic X-linked intellectual disability|intellectual developmental disorder, X-linked 99, X-linked recessive|intellectual disability, X-linked 99|intellectual disability, X-linked type 99|mental retardation, X-linked 99|mental retardation, X-linked type 99|non-syndromic X-linked intellectual disability caused by mutation in USP9X
MONDO:0010488	intellectual disability, X-linked 100	KIF4A non-syndromic X-linked intellectual disability|MRX100|intellectual developmental disorder, X-linked 100, X-linked recessive|intellectual disability, X-linked 100|intellectual disability, X-linked type 100|mental retardation, X-linked 100|mental retardation, X-linked type 100|non-syndromic X-linked intellectual disability caused by mutation in KIF4A
MONDO:0010489	intellectual disability, X-linked 101	MID2 non-syndromic X-linked intellectual disability|MRX101|intellectual developmental disorder, X-linked 101, X-linked recessive|intellectual disability, X-linked 101|intellectual disability, X-linked type 101|mental retardation, X-linked 101|mental retardation, X-linked type 101|non-syndromic X-linked intellectual disability caused by mutation in MID2
MONDO:0010490	SSR4-congenital disorder of glycosylation	CDG 1Y|CDG Iy|CDG syndrome type Iy|CDG-Iy|CDG1Y|CDGIy|SSR4-CDG|SSR4-congenital disorder of glycosylation|carbohydrate deficient glycoprotein syndrome type Iy|congenital disorder of glycosylation type 1y|congenital disorder of glycosylation type Iy|congenital disorder of glycosylation, type Iy|congenital disorder of glycosylation, type Iy, X-linked recessive
MONDO:0010491	X-linked acrogigantism due to Xq26 microduplication	X-LAG (X-linked acrogigantism) due to dup(X)q(26)|X-linked acrogigantism|chromosome Xq26 microduplication syndrome|chromosome Xq26.3 DUPLICATION syndrome|chromosome xq26.3 duplication syndrome, X-linked dominant|familial infantile gigantism due to Xq26 microduplication|familial infantile gigantism due to dup(X)q(26)
MONDO:0010492	pituitary adenoma, growth hormone-secreting, 2	GPR101 pituitary gland adenoma|PAGH2|PITA2|acromegaly due to pituitary adenoma 2|acromegaly, X-linked|pituitary adenoma 2, GH-secreting|pituitary adenoma 2, Growth hormone-secreting|pituitary adenoma 2, growth hormone-secreting|pituitary adenoma, Growth hormone-secreting, type 2|pituitary adenoma, growth hormone-secreting, 2|pituitary gland adenoma caused by mutation in GPR101
MONDO:0010493	Diamond-Blackfan anemia 14 with mandibulofacial dysostosis	DBA14|Diamond-Blackfan anemia 14 with mandibulofacial dysostosis|Diamond-Blackfan anemia 14 with mandibulofacial dysostosis, X-linked recessive|Diamond-Blackfan anemia caused by mutation in TSR2|TSR2 Diamond-Blackfan anemia
MONDO:0010494	linear skin defects with multiple congenital anomalies 3	LSDMCA3|NDUFB11 microphthalmia with linear skin defects syndrome|linear skin defects with cardiomyopathy and Other congenital anomalies|linear skin defects with multiple congenital anomalies 3|linear skin defects with multiple congenital anomalies 3, X-linked dominant|linear skin defects with multiple congenital anomalies type 3|microphthalmia with linear skin defects syndrome caused by mutation in NDUFB11
MONDO:0010495	trichothiodystrophy 5, nonphotosensitive	RNF113A nonphotosensitive trichothiodystrophy|TTD5|nonphotosensitive trichothiodystrophy caused by mutation in RNF113A|trichothiodystrophy 5, nonphotosensitive
MONDO:0010496	X-linked intellectual disability-short stature-overweight syndrome	MRX12|intellectual developmental disorder, X-linked 12, X-linked recessive|intellectual disability, X-linked 12|intellectual disability, X-linked 35|intellectual disability, X-linked type 12|mental retardation, X-linked 12|mental retardation, X-linked 35|mental retardation, X-linked type 12
MONDO:0010497	intellectual disability, X-linked 102	DDX3X non-syndromic X-linked intellectual disability|DDX3X-related intellectual disability|MRX102|intellectual developmental disorder, X-linked, syndrome, Snijders Blok type, X-linked recessive, X-linked dominant|intellectual disability, X-linked 102|intellectual disability, X-linked type 102|mental retardation, X-linked 102|mental retardation, X-linked type 102|non-syndromic X-linked intellectual disability caused by mutation in DDX3X
MONDO:0010498	MEND syndrome	MEND|MEND syndrome|MEND syndrome, X-linked recessive|Male EBP disorder with neurologic defects|Male EBP disorder with neurological defects
MONDO:0010499	Ritscher-Schinzel syndrome 2	CCDC22 Ritscher-Schinzel syndrome|RTSC2|Ritscher-Schinzel syndrome 2|Ritscher-Schinzel syndrome 2, X-linked recessive|Ritscher-Schinzel syndrome caused by mutation in CCDC22|Ritscher-Schinzel syndrome type 2
MONDO:0010500	intellectual disability, X-linked, syndromic 33	MRXS33|TAF1 X-linked syndromic intellectual disability|X-linked syndromic intellectual disability caused by mutation in TAF1|intellectual developmental disorder, X-linked syndromic 33, X-linked recessive|intellectual disability, X-linked, syndromic 33|intellectual disability, X-linked, syndromic type 33|mental retardation, X-linked, syndromic 33|mental retardation, X-linked, syndromic type 33
MONDO:0010501	syndromic X-linked intellectual disability 34	MRXS34|MRXSML|NONO X-linked syndromic intellectual disability|X-linked syndromic intellectual disability caused by mutation in NONO|intellectual developmental disorder, X-linked syndromic 34|intellectual disability, X-linked, syndromic 34|intellectual disability, X-linked, syndromic type 34|intellectual disability, X-linked, syndromic, Mircsof-Langouet type|macrocephaly-intellectual disability-left ventricular non compaction syndrome|mental retardation, X-linked, syndromic 34|mental retardation, X-linked, syndromic type 34|mental retardation, X-linked, syndromic, Mircsof-Langouet type|syndromic X-linked intellectual disability Mircsof-Langouet type|syndromic X-linked intellectual disability type 34|syndromic X-linked mental retardation Mircsof-Langouet type
MONDO:0010502	intellectual disability, X-linked 99, syndromic, female-restricted	MRXS99F|USP9X X-linked syndromic intellectual disability|X-linked syndromic intellectual disability caused by mutation in USP9X|intellectual developmental disorder, X-linked 99, syndromic, female-restricted, X-linked dominant|intellectual disability, X-linked 99, syndromic, female-restricted|mental retardation, X-linked 99, syndromic, female-restricted
MONDO:0010503	Bartter disease type 5	BARTS5|Bartter syndrome caused by mutation in MAGED2|Bartter syndrome, type 5, antenatal, transient|Bartter syndrome, type 5, antenatal, transient, X-linked recessive|MAGED2 Bartter syndrome
MONDO:0010504	immunodeficiency 47	ATP6AP1 primary immunodeficiency disease|IMD47|immunodeficiency 47|immunodeficiency 47, X-linked recessive|immunodeficiency 47; IMD47|immunodeficiency and hepatopathy with or without neurologic features|immunodeficiency type 47|primary immunodeficiency disease caused by mutation in ATP6AP1
MONDO:0010505	intellectual disability-balding-patella luxation-acromicria syndrome	SCHOLTE syndrome|SHLTS|Scholte syndrome|Scholte-Begeer-van Essen syndrome|early balding, patella luxation, acromicria and hypogonadism|early balding, patella luxation, acromicria, and hypogonadism
MONDO:0010506	intellectual disability, X-linked 61	MRX61|RLIM non-syndromic X-linked intellectual disability|Tonne-Kalscheuer syndrome|intellectual disability, X-linked 61|intellectual disability, X-linked type 61|mental retardation, X-linked 61|mental retardation, X-linked type 61|non-syndromic X-linked intellectual disability caused by mutation in RLIM
MONDO:0010507	Xq25 microduplication syndrome	Xq25 duplication syndrome|Xq25 triplication syndrome
MONDO:0010508	intellectual disability, X-linked 103	KLHL15 non-syndromic X-linked intellectual disability|MRX103|intellectual developmental disorder, X-linked 103, X-linked recessive|intellectual disability, X-linked 103|intellectual disability, X-linked type 103|mental retardation, X-linked 103|mental retardation, X-linked type 103|non-syndromic X-linked intellectual disability caused by mutation in KLHL15
MONDO:0010509	intellectual disability, X-linked 104	FRMPD4 non-syndromic X-linked intellectual disability|MRX104|intellectual developmental disorder, X-linked 104|intellectual disability, X-linked 104|intellectual disability, X-linked type 104|mental retardation, X-linked 104|mental retardation, X-linked type 104|non-syndromic X-linked intellectual disability caused by mutation in FRMPD4
MONDO:0010510	intellectual disability, X-linked 105	MRX105|USP27X non-syndromic X-linked intellectual disability|intellectual developmental disorder, X-linked 105, X-linked recessive|intellectual disability, X-linked 105|intellectual disability, X-linked type 105|mental retardation, X-linked 105|mental retardation, X-linked type 105|non-syndromic X-linked intellectual disability caused by mutation in USP27X
MONDO:0010511	vas deferens, congenital bilateral aplasia of, X-linked	CBAVDX|congenital bilateral absence of vas deferens, X-linked|vas deferens, congenital bilateral aplasia of, X-linked|vas deferens, congenital bilateral aplasia of, X-linked; CBAVDX
MONDO:0010512	intellectual disability, X-linked, syndromic, Bain type	MRXSB|intellectual developmental disorder, X-linked, syndromic, Bain type, X-linked dominant|intellectual disability, X-linked, syndromic, Bain type|mental retardation, X-linked, syndromic, Bain type
MONDO:0010514	combined immunodeficiency due to moesin deficiency	CID due to Moesin deficiency|IMD50|MSN-related combined immunodeficiency|X-linked Moesin-associated immunodeficiency|immunodeficiency 50|immunodeficiency 50, X-linked recessive|immunodeficiency type 50
MONDO:0010515	Meester-Loeys syndrome	MRLS|Meester-Loeys syndrome|Meester-Loeys syndrome; MRLS
MONDO:0010516	midface hypoplasia, hearing impairment, elliptocytosis, and nephrocalcinosis	MFHIEN|midface hypoplasia, hearing impairment, elliptocytosis, and nephrocalcinosis|midface hypoplasia, hearing impairment, elliptocytosis, and nephrocalcinosis, X-linked recessive|midface hypoplasia, hearing impairment, elliptocytosis, and nephrocalcinosis; MFHIEN
MONDO:0010517	ciliary dyskinesia, primary, 36, X-linked	CILD36|PIH1D3 primary ciliary dyskinesia|ciliary dyskinesia, primary, 36, X-linked|ciliary dyskinesia, primary, 36, X-linked, X-linked recessive|ciliary dyskinesia, primary, 36, X-linked; CILD36|ciliary dyskinesia, primary, 36, with or without situs inversus|primary ciliary dyskinesia caused by mutation in PIH1D3
MONDO:0010518	Wiskott-Aldrich syndrome	Aldrich syndrome|Imd 2|WAS|Wiskott Aldrich syndrome|Wiskott syndrome|Wiskott-Aldrich syndrome|Wiskott-Aldrich syndrome 1|Wiskott-Aldrich syndrome, X-linked recessive|eczema thrombocytopenia immunodeficiency syndrome|eczema-thrombocytopenia-immunodeficiency syndrome|immunodeficiency 2
MONDO:0010519	alpha thalassemia-X-linked intellectual disability syndrome	ALPHA-thalassemia/intellectual disability syndrome, X-linked|ALPHA-thalassemia/mental retardation syndrome, X-linked|ATR, Nondeletion type|ATR, nondeletion type|ATR-X syndrome|ATRX|ATRX syndrome|Alpha thalassemia X-linked intellectual disability syndrome|Alpha thalassemia X-linked mental retardation syndrome|Alpha thalassemia intellectual disability syndrome, nondeletion type, X-linked|Alpha thalassemia mental retardation syndrome, nondeletion type, X-linked|Alpha thalassemia/intellectual disability syndrome X-linked|Alpha thalassemia/mental retardation syndrome X-linked|Alpha-thalassemia X-linked intellectual disability syndrome|Alpha-thalassemia-X-linked intellectual disability syndrome|Alpha-thalassemia/intellectual disability syndrome, Nondeletion type|Alpha-thalassemia/mental retardation syndrome, Nondeletion type|XLMR hypotonic face syndrome|alpha thalassemia-X-linked intellectual disability syndrome|alpha-thalassemia/intellectual disability syndrome nondeletion type|alpha-thalassemia/mental retardation syndrome nondeletion type|alpha-thalassemia/mental retardation syndrome, X-linked dominant
MONDO:0010520	X-linked Alport syndrome	ATS|Alport syndrome 1, X-linked, X-linked dominant|Alport syndrome, X-linked|X-linked Alport syndrome|congenital hereditary hematuria|hemorrhagic familial nephritis|hemorrhagic hereditary nephritis|nephropathy and deafness, X-linked
MONDO:0010521	amelogenesis imperfecta type 1E	AI1E|AIH1|AMELX amelogenesis imperfecta|X-linked amelogenesis imperfecta 1|X-linked amelogenesis imperfecta hypoplastic/hypomaturation 1|X-linked enamel hypoplasia|amelogenesis imperfecta X-linked 1|amelogenesis imperfecta caused by mutation in AMELX|amelogenesis imperfecta hypomaturationtype with snow-capped teeth|amelogenesis imperfecta hypoplastic/hypomaturation X-linked 1|amelogenesis imperfecta type IE|amelogenesis imperfecta, X-linked 1|amelogenesis imperfecta, hypomaturation type, with Snow-capped teeth|amelogenesis imperfecta, hypoplastic/hypomaturation, X-linked 1|amelogenesis imperfecta, type 1E|amelogenesis imperfecta, type 1E, X-linked dominant|amelogenesis imperfecta, type IE|enamel hypoplasia X-linked|enamel hypoplasia, X-linked
MONDO:0010522	X-linked amelogenesis imperfecta hypoplastic/hypomaturation 2	AIH3|AIH3 (formerly)|X-linked amelogenesis imperfecta hypoplastic/hypomaturation type 2|X-linked enamel hypoplasia|amelogenesis imperfecta 3 hypoplastic type|amelogenesis imperfecta 3, hypoplastic type|amelogenesis imperfecta 3, hypoplastic type (formerly)|amelogenesis imperfecta 3, hypoplastic type, formerly|amelogenesis imperfecta type IE X-linked 2|amelogenesis imperfecta, hypoplastic/hypomaturation, X-linked 2|amelogenesis imperfecta, hypoplastic/hypomaturation, X-linked type 2|amelogenesis imperfecta, type IE, X-linked 2|enamel hypoplasia, X-linked
MONDO:0010523	X-linked reticulate pigmentary disorder	PDR|Partington disease|X-linked cutaneous amyloidosis|XLPDR|amyloidosis, familial cutaneous|familial cutaneous amyloidosis|pigmentary disorder, reticulate, with systemic manifestations|pigmentary disorder, reticulate, with systemic manifestations, X-linked|pigmentary disorder, reticulate, with systemic manifestations, X-linked, X-linked recessive
MONDO:0010524	X-linked sideroblastic anemia with ataxia	ASAT|Pagon Bird Detter syndrome|Pagon-Bird-Detter syndrome|X-linked sideroblastic Anemia and ataxia|X-linked sideroblastic anemia and ataxia|X-linked sideroblastic anemia and spinocerebellar ataxia|X-linked sideroblastic anemia with ataxia|X-linked sideroblastic anemia with spinocerebellar ataxia|XLSA-A|Xlsa-A|anemia sideroblastic and spinocerebellar ataxia|anemia, Sex-linked hypochromic Siderobla|anemia, sideroblastic, and spinocerebellar ataxia|anemia, sideroblastic, with ataxia, X-linked recessive|sideroblastic anemia with spinocerebellar ataxia
MONDO:0010526	Fabry disease	Alpha-galactosidase A deficiency|Anderson-Fabry disease|Fabry disease|Fabry disease, Cardiac variant|Fabry's disease|Fd|Gla deficiency|alpha galactosidase deficiency|angiokeratoma corporis diffusum|angiokeratoma, diffuse|ceramide trihexosidase deficiency|deficiency of melibiase|diffuse angiokeratoma|hereditary dystopic lipidosis
MONDO:0010529	X-linked spinocerebellar ataxia type 3	SCAX3|Scax3|X-linked ataxia-deafness syndrome|ataxia-deafness syndrome X-linked|ataxia-deafness syndrome, X-linked|spinocerebellar ataxia X-linked type 3|spinocerebellar ataxia, X-linked 3|spinocerebellar ataxia, X-linked type 3
MONDO:0010531	contractures-ectodermal dysplasia-cleft lip/palate syndrome	Ladda Zonana Ramer syndrome|Ladda-Zonana-Ramer syndrome|arthrogryposis, ectodermal dysplasia, cleft LIP/palate, and developmental delay|congenital contractures, ectodermal dysplasia, cleft lip/palate, and developmental impairment|contractures ectodermal dysplasia cleft lip palate
MONDO:0010532	infantile-onset X-linked spinal muscular atrophy	AMC, distal, X-linked|SMAX2|X-linked distal arthrogryposis multiplex congenita|X-linked spinal muscular atrophy type 2|arthrogryposis multiplex congenita, distal, X-linked|arthrogryposis, X-linked, type 1|spinal muscular atrophy with arthrogryposis|spinal muscular atrophy, X-linked 2|spinal muscular atrophy, X-linked 2, infantile, X-linked recessive|spinal muscular atrophy, X-linked lethal infantile|spinal muscular atrophy, X-linked type 2|spinal muscular atrophy, infantile X-linked
MONDO:0010533	Arts syndrome	Arts|Arts syndrome|Arts syndrome, X-linked recessive|MRXS18|MRXSARTS|X-linked fatal ataxia with deafness and loss of vision|ataxia, fatal X-linked, with deafness and loss of vision|fatal X-linked ataxia with deafness and loss of vision|intellectual disability, X-linked, syndromic 18|intellectual disability, X-linked, syndromic, Arts type|lethal ataxia with deafness and optic atrophy|lethal ataxia-deafness-optic atrophy|mental retardation, X-linked, syndromic 18|mental retardation, X-linked, syndromic, Arts type|syndromic X-linked intellectual disability 18|syndromic X-linked intellectual disability Arts type|syndromic X-linked mental retardation 18|syndromic X-linked mental retardation Arts type
MONDO:0010534	X-linked spinocerebellar ataxia type 4	SCAX4|Scax4|X-linked ataxia-dementia syndrome|ataxia-dementia syndrome X-linked|ataxia-dementia syndrome, X-linked|spinocerebellar ataxia X-linked type 4|spinocerebellar ataxia, X-linked 4|spinocerebellar ataxia, X-linked type 4
MONDO:0010535	Bazex-Dupre-Christol syndrome	BDCS|BZX|Bazex syndrome|Bazex syndrome, X-linked dominant|Bazex-Dupre-Christol syndrome|Bazex-Dupré-Christol syndrome|acrokeratosis of Bazex|acrokeratosis paraneoplastica|acrokeratosis paraneoplastica of Bazex|follicular atrophoderma and basal cell carcinomas|follicular atrophoderma-basal cell carcinoma syndrome|follicular atrophoderma-basocellular proliferations-hypotrichosis syndrome
MONDO:0010537	Borjeson-Forssman-Lehmann syndrome	BFLS|BORJ|Borjeson syndrome|Borjeson-FORSSMAN-Lehmann syndrome|Borjeson-Forssman-Lehmann syndrome|Borjeson-Forssman-Lehmann syndrome, X-linked recessive|MRXSBFL|intellectual deficiency-epilepsy-endocrine disorders syndrome|intellectual disability, X-linked, syndromic, Borjeson-Forssman-Lehmann type|intellectual disability, epilepsy, and endocrine disorder|intellectual disability, epilepsy, and endocrine disorders|intellectual disability-epilepsy-endocrine disorders syndrome|mental deficiency, epilepsy and endocrine disorders|mental retardation, X-linked, syndromic, Borjeson-Forssman-Lehmann type|mental retardation, epilepsy, and endocrine disorder|mental retardation, epilepsy, and endocrine disorders|syndromic X-linked intellectual disability Borjeson-Forssman-Lehmann type|syndromic X-linked mental retardation Borjeson-Forssman-Lehmann type
MONDO:0010538	Mononen-Karnes-Senac syndrome	Mononen Karnes Senac syndrome|Mononen type brachydactyly|brachydactyly Mononen type|brachydactyly, Mononen type|short and abducted thumbs and great toes|skeletal dysplasia brachydactyly|skeletal dysplasia-brachydactyly syndrome|thumbs and great toes short and abducted|thumbs and great toes, short and abducted
MONDO:0010539	X-linked mandibulofacial dysostosis	MFD Toriello type|X-linked branchial arch syndrome|X-linked mandibulofacial dysostosis with limb anomalies|branchial arch syndrome X-linked|branchial arch syndrome, X-linked|mandibulofacial dysostosis Toriello type|mandibulofacial dysostosis, Toriello type|mandibulofacial dysostosis, X-linked
MONDO:0010540	bullous dystrophy, macular type	EBM|bullous dystrophy hereditary macular type|bullous dystrophy, hereditary macular type|epidermolysis bullosa macular type|epidermolysis bullosa, macular type
MONDO:0010541	X-linked calvarial hyperostosis	calvarial hyperostosis|isolated hyperostosis of the calvarium
MONDO:0010542	dilated cardiomyopathy 3B	CMD3B|DMD dilated cardiomyopathy|DMD-related dilated cardiomyopathy|X-linked dilated cardiomyopathy|cardiomyopathy, dilated, 3B|cardiomyopathy, dilated, X-linked|cardiomyopathy, dilated, type 3B|dilated cardiomyopathy 3B|dilated cardiomyopathy caused by mutation in DMD|dilated cardiomyopathy type 3B
MONDO:0010543	Barth syndrome	3-Methylglutaconic aciduria, type 2|3-Methylglutaconicaciduria type 2|3-Methylglutaconicaciduria type II|3-methylglutaconic aciduria type 2|3-methylglutaconic aciduria type II|BARTH syndrome|BTHS|Barth syndrome|Barth syndrome, X-linked recessive|MGA type 2|MGA type II|MGA2|Mga, type 2|TAZ defect|X-linked cardioskeletal myopathy and neutropenia|cardioskeletal myopathy with neutropenia and abnormal mitochondria|cardioskeletal myopathy-neutropenia syndrome
MONDO:0010544	cataract 40	CTRCT40|NHS early-onset non-syndromic cataract|cataract 40|cataract 40 X-linked|cataract 40 with or without microcornea|cataract 40, X-linked|cataract congenital X-linked|cataract type 40|cataract, congenital total, with posterior sutural opacities in heterozygotes|cataract, congenital, X-linked|cataract, congenital, with microcornea or slight microphthalmia|early-onset non-syndromic cataract caused by mutation in NHS
MONDO:0010545	Nance-Horan syndrome	Mesiodens cataract syndrome|Mesiodens-cataract syndrome|NHS|Nance-Horan syndrome|cataract X-linked with Hutchinsonian teeth|cataract dental syndrome|cataract, X-linked, with Hutchinsonian teeth|cataract-dental syndrome|nance-horan syndrome, X-linked dominant
MONDO:0010547	X-linked progressive cerebellar ataxia	OPCA, X-linked|SCAX1|olivopontocerebellar atrophy, X-linked|spinocerebellar ataxia, X-linked 1|spinocerebellar ataxia, X-linked 1, X-linked recessive|spinocerebellar ataxia, X-linked type 1
MONDO:0010548	spinocerebellar ataxia, X-linked 2	Scax2|cerebellar ataxia with extrapyramidal involvement early-onset|cerebellar ataxia with extrapyramidal involvement, early-onset|spinocerebellar ataxia X-linked type 2|spinocerebellar ataxia, X-linked 2|spinocerebellar ataxia, X-linked type 2
MONDO:0010549	Charcot-Marie-Tooth disease X-linked dominant 1	CMT1X|CMT2|CMT2, formerly|CMTX|CMTX 1|CMTX1|Charcot Marie Tooth disease X-linked 1|Charcot-Marie-Tooth disease X-linked dominant 1|Charcot-Marie-Tooth disease X-linked dominant type 1|Charcot-Marie-Tooth disease type X caused by mutation in GJB1|Charcot-Marie-Tooth disease, X-linked dominant, 1|Charcot-Marie-Tooth disease, X-linked dominant, type 1|Charcot-Marie-Tooth disease, X-linked, 1|Charcot-Marie-Tooth neuropathy X type 1|Charcot-Marie-Tooth neuropathy X-linked dominant 1|Charcot-Marie-Tooth neuropathy, X-linked dominant, 1, X-linked dominant|Charcot-Marie-Tooth neuropathy, X-linked, 1|Charcot-Marie-Tooth peroneal muscular atrophy, X-linked|GJB1 Charcot-Marie-Tooth disease type X|HMSN, X-linked|X-linked Charcot-Marie-Tooth disease type 1|hereditary motor and sensory neuropathy, X-linked
