ID	LABEL	SYNONYMS
MONDO:0011607	narcolepsy 2, susceptibility to	NRCLP2|narcolepsy 2|narcolepsy 2, susceptibility to
MONDO:0011613	autosomal recessive early-onset Parkinson disease 6	PARK6|PINK1 Parkinson disease|Parkinson disease 6, autosomal recessive early-onset|Parkinson disease 6, early onset|Parkinson disease 6, early-onset|Parkinson disease 6, late-onset, susceptibility to|Parkinson disease caused by mutation in PINK1|Parkinson disease, autosomal recessive early-onset, digenic, Pink1/Dj1|autosomal recessive early-onset Parkinson disease 6|autosomal recessive early-onset Parkinson disease type 6|autosomal recessive early-onset Parkinson's disease 6|early-onset Parkinson disease 6
MONDO:0011626	acromegaloid features, overgrowth, cleft palate, and hernia	Aoch|acromegaloid features, overgrowth, cleft palate and hernia|acromegaloid features, overgrowth, cleft palate, and hernia
MONDO:0011627	autism, susceptibility to, 5	AUTS5|autism, susceptibility to, 5|autism-related speech delay|intellectual developmental disorder with autism and speech delay|phrase speech delay, autism-related
MONDO:0011634	rippling muscle disease	
MONDO:0011637	Sener syndrome	Sener syndrome|frontonasal dysplasia and dilated Virchow-Robin spaces|polycystic brain (cerebrum polycystica vera) associated with ectodermal dysplasia
MONDO:0011642	carnitine acetyltransferase deficiency	Acetyl-carnitine deficiency|CrAT|acetyl-carnitine deficiency|carnitine acetyltransferase deficiency
MONDO:0011644	pars planitis	familial pars planitis (subtype)|inflammation of pars plana of ciliary body|pars plana of ciliary body inflammation|pars plana of ciliary bodyitis|pars planitis|peripheral retinal inflammation|posterior cyclitis
MONDO:0011647	Alzheimer disease 7	AD7|Ad7|Alzheimer disease 7|Alzheimer disease type 7|Alzheimer disease, familial 7|Alzheimer disease, familial, 7|Alzheimer disease-7|Alzheimer's disease 7|Alzheimer's disease type 7
MONDO:0011656	paget disease of bone 4	PDB4|Paget disease of bone 4
MONDO:0011658	autosomal recessive early-onset Parkinson disease 7	PARK7|PARK7 Parkinson disease|Parkinson disease 7, autosomal recessive early-onset|Parkinson disease caused by mutation in PARK7|autosomal recessive early-onset Parkinson disease 7|autosomal recessive early-onset Parkinson disease type 7|autosomal recessive early-onset Parkinson's disease 7
MONDO:0011695	melanoma, uveal, susceptibility to, 1	UVM1|melanoma, uveal, susceptibility to, 1|melanoma, uveal, susceptibility to, type 1
MONDO:0011696	melanoma, uveal, susceptibility to, 2	UVM2|melanoma, uveal, susceptibility to, 2|melanoma, uveal, susceptibility to, type 2
MONDO:0011697	Waardenburg syndrome type 2C	WS2C|Waardenburg syndrome type IIC|Waardenburg syndrome, type 2C
MONDO:0011705	lymphangioleiomyomatosis	LAM|lung lymphangioleiomyomatosis|lymphangio-myomatosis|lymphangioleiomyomatosis|lymphangioleiomyomatosis, somatic|lymphangiomyomatosis|pulmonary lymphangioleiomyomatosis
MONDO:0011710	specific language impairment 1	SLI1|specific language impairment 1|specific language impairment QTL, 1|specific language impairment quantitative trait locus on chromosome 16
MONDO:0011711	specific language impairment 2	SLI2|specific language impairment 2|specific language impairment QTL, 2|specific language impairment quantitative trait locus on chromosome 19
MONDO:0011712	van der Woude syndrome 2	GRHL3 van der Woude syndrome|VAN DER Woude syndrome 2|VWS2|Van Der Woude syndrome type 2|van der Woude syndrome 2|van der Woude syndrome caused by mutation in GRHL3
MONDO:0011714	partial lipodystrophy, congenital cataracts, and neurodegeneration syndrome	LCCNS|lipodystrophy, familial partial, type 7|lipodystrophy, partial, with congenital cataracts and neurodegeneration|partial lipodystrophy, congenital cataracts, and neurodegeneration syndrome
MONDO:0011720	spermatogenic failure 3	SLC26A8 azoospermia|SPGF3|azoospermia caused by mutation in SLC26A8|spermatogenic failure 3|spermatogenic failure type 3
MONDO:0011737	parkinson disease 10	PARK10|Parkinson disease 10|Parkinson disease, Age at onset of
MONDO:0011739	pancreatic cancer, susceptibility to, 1	PALLD familial pancreatic carcinoma|Pnca1|familial pancreatic carcinoma caused by mutation in PALLD|pancreatic cancer, susceptibility to, 1|pancreatic cancer, susceptibility to, type 1|susceptibility to pancreatic cancer 1
MONDO:0011741	Hirschsprung disease, susceptibility to, 6	HSCR6|Hirschsprung disease, susceptibility to, 6
MONDO:0011742	Hirschsprung disease, susceptibility to, 7	HSCR7|Hirschsprung disease, susceptibility to, 7
MONDO:0011743	Alzheimer disease 4	AD4|Ad4|Alzheimer disease 4|Alzheimer disease familial type 4|Alzheimer disease type 4|Alzheimer disease, familial, 4|Alzheimer disease, familial4|Alzheimer disease-4|Alzheimer's disease 4|Alzheimer's disease type 4|familial Alzheimer disease, type 4|familial Alzheimer's disease, type 4
MONDO:0011745	duodenojejunal atresia with volvulus, absent dorsal mesentery, and absent superior mesenteric artery	duodenojejunal atresia with volvulus, absent dorsal mesentery and absent superior mesenteric artery|duodenojejunal atresia with volvulus, absent dorsal mesentery, and absent superior mesenteric artery
MONDO:0011764	autosomal dominant Parkinson disease 8	LRRK2 Parkinson disease|PARK8|Parkinson disease 8|Parkinson disease 8, autosomal dominant|Parkinson disease caused by mutation in LRRK2|autosomal dominant Parkinson disease 8|autosomal dominant Parkinson disease type 8|autosomal dominant Parkinson's disease 8
MONDO:0011768	myasthenia gravis with thymus hyperplasia	Myas1|myasthenia gravis with thymus hyperplasia
MONDO:0011777	Alzheimer disease 8	AD8|Ad8|Alzheimer disease 8|Alzheimer disease type 8|Alzheimer disease, familial 8|Alzheimer disease, familial, 8|Alzheimer's disease 8|Alzheimer's disease type 8
MONDO:0011780	specific language impairment 3	SLI3|specific language impairment 3|specific language impairment QTL, 3|specific language impairment quantitative trait locus on chromosome 13
MONDO:0011836	thyroid Hurthle cell carcinoma	Hurthle cell thyroid cancer|Hurthle cell thyroid neoplasia|follicular thyroid cancer, Hurthle cell type|oncocytic carcinoma of the thyroid|thyroid cancer, Hurthle cell|thyroid cancer, follicular, Hurthle cell type|thyroid carcinoma, Hurthle cell
MONDO:0011842	GRN-related frontotemporal lobar degeneration with Tdp43 inclusions	FTLD-TDP, GRN-related|aphasia, primary progressive|dementia, hereditary dysphasic disinhibition|frontotemporal dementia with TDP43 inclusions, GRN-related|frontotemporal dementia, ubiquitin-positive|frontotemporal lobar degeneration with TDP43 inclusions, GRN-related|frontotemporal lobar degeneration with ubiquitin-positive inclusions
MONDO:0011852	nonsyndromic congenital nail disorder 8	COL7A1 inherited isolated nail anomaly|NDNC8|inherited isolated nail anomaly caused by mutation in COL7A1|nail disorder, nonsyndromic congenital, 8|nail disorder, nonsyndromic congenital, type 8|nonsyndromic congenital nail disorder type 8|toenail dystrophy, isolated
MONDO:0011860	leprosy, susceptibility to, 2	LPRS2|leprosy, susceptibility to, 2
MONDO:0011873	Niemann-Pick disease, type C2	NPC2|Niemann-PICK disease, type C2|Niemann-Pick disease type C2|Niemann-Pick disease, type C2|type C2 Niemann-Pick disease
MONDO:0011896	Parkinson disease 11, autosomal dominant, susceptibility to	GIGYF2 hereditary late onset Parkinson disease|PARK11|Parkinson disease 11|Parkinson disease 11, autosomal dominant, susceptibility to|hereditary late onset Parkinson disease caused by mutation in GIGYF2|susceptibility to autosomal dominant Parkinson disease 11
MONDO:0011913	Alzheimer disease 3	AD|AD3|Alzheimer disease 3|Alzheimer disease 3, early onset|Alzheimer disease 3, early-onset|Alzheimer disease early onset type 3|Alzheimer disease familial 3|Alzheimer disease type 3|Alzheimer disease, familial, 3|Alzheimer disease, familial, 3, with spastic paraparesis and apraxia|Alzheimer disease, familial, 3, with spastic paraparesis and unusual plaques|Alzheimer disease, protection against, due to APOE3-Christchurch|Alzheimer disease, type 3|Alzheimer disease, type 3, with spastic paraparesis and apraxia|Alzheimer disease, type 3, with spastic paraparesis and unusual plaques|Alzheimer's disease 3|Alzheimer's disease type 3|PSEN1 early-onset autosomal dominant Alzheimer disease|early-onset autosomal dominant Alzheimer disease caused by mutation in PSEN1|familial Alzheimer disease, type 3|familial Alzheimer's disease, type 3
MONDO:0011917	focal segmental glomerulosclerosis 3, susceptibility to	CD2AP focal segmental glomerulosclerosis|FSGS3|focal segmental glomerulosclerosis 3, susceptibility to|focal segmental glomerulosclerosis caused by mutation in CD2AP|glomerulosclerosis, focal segmental, 3|glomerulosclerosis, focal segmental, 3, susceptibility to|susceptibility to focal segmental glomerulosclerosis 3
MONDO:0011940	mycobacterium tuberculosis, susceptibility to	Mycobacterium tuberculosis, protection against|Mycobacterium tuberculosis, susceptibility to infection by|mycobacterium tuberculosis, susceptibility to|tuberculosis infection, protection against|tuberculosis, protection against|tuberculosis, susceptibility to
MONDO:0011941	mycobacterium tuberculosis, susceptibility to, 1	MTBS1|Mycobacterium tuberculosis, susceptibility to, type 1|mycobacterium tuberculosis, susceptibility to, 1|tuberculosis, susceptibility to
MONDO:0011954	melanoma, cutaneous malignant, susceptibility to, 4	CMM4|melanoma, cutaneous malignant, 4|melanoma, cutaneous malignant, susceptibility to, 4
MONDO:0011955	diabetes mellitus, noninsulin-dependent, 4	Niddm4|diabetes mellitus, noninsulin-dependent, 4|diabetes mellitus, noninsulin-dependent, type 4|noninsulin-dependent diabetes mellitus 4
MONDO:0011960	schizophrenia 11	SCZD11|Sczd11|schizophrenia 11|schizophrenia susceptibility locus, chromosome 10Q-related|schizophrenia type 11
MONDO:0012015	nystagmus 3, congenital, autosomal dominant	NYS3|NYSTAGMUS 3, congenital, autosomal dominant
MONDO:0012042	Hirschsprung disease, susceptibility to, 8	HSCR8|Hirschsprung disease, susceptibility to, 8
MONDO:0012054	schizophrenia 12	SCZD12|Sczd12|schizophrenia 12|schizophrenia susceptibility locus, chromosome 1P-related|schizophrenia type 12
MONDO:0012057	legionnaire disease, susceptibility to	Legionella infection|legionnaire disease, susceptibility to|legionnaire's disease|susceptibility to legionnaire disease
MONDO:0012066	atrial fibrillation, familial, 1	ATFB1|atrial fibrillation, autosomal dominant|atrial fibrillation, familial, 1
MONDO:0012093	prostate cancer, hereditary, 3	HPC3|prostate cancer, hereditary, 3|prostate cancer, hereditary, type 3|prostate cancer, susceptibility to, 3
MONDO:0012094	prostate cancer, hereditary, 4	HPC4|prostate cancer, hereditary, 4|prostate cancer, hereditary, on chromosome 7|prostate cancer, hereditary, type 4|prostate cancer, susceptibility to, 4
MONDO:0012101	glaucoma 1, open angle, J	GLC1J|JOAG1J|JOAG2|glaucoma 1, open angle, J|glaucoma, primary open angle, juvenile-onset, 2
MONDO:0012102	glaucoma 1, open angle, K	GLC1K|JOAG1K|glaucoma 1, open angle, K|glaucoma 1K, primary open angle, juvenile-onset|glaucoma, primary open angle, juvenile-onset, 3
MONDO:0012114	Ehlers-Danlos syndrome, Beasley-Cohen type	Ehlers-Danlos syndrome with intellectual disability, deafness, and cataract|Ehlers-Danlos syndrome with mental retardation, deafness, and cataract|Ehlers-Danlos syndrome, Beasley-Cohen type
MONDO:0012134	myoclonic epilepsy, juvenile, susceptibility to, 3	EJM3|epilepsy, juvenile myoclonic 3|myoclonic epilepsy, juvenile, susceptibility to, 3
MONDO:0012141	orofacial cleft 6, susceptibility to	IRF6 orofacial cleft|OFC6|cleft lip with or without cleft palate, nonsyndromic, 6|orofacial cleft 6|orofacial cleft 6, susceptibility to|orofacial cleft caused by mutation in IRF6|susceptibility to orofacial cleft 6
MONDO:0012142	orofacial cleft 5	MSX1 orofacial cleft|OFC5|cleft lip with or without cleft palate, nonsyndromic, 5|orofacial cleft 5|orofacial cleft caused by mutation in MSX1|orofacial cleft type 5
MONDO:0012144	Waardenburg syndrome type 2D	SNAI2 Waardenburg syndrome type 2|WS2D|Waardenburg syndrome type 2 caused by mutation in SNAI2|Waardenburg syndrome type IID|Waardenburg syndrome, type 2D
MONDO:0012183	melanoma, cutaneous malignant, susceptibility to, 3	CMM3|melanoma, cutaneous malignant, 3|melanoma, cutaneous malignant, susceptibility to, 3|melanoma, cutaneous malignant, susceptibility to, type 3|susceptibility to cutaneous malignant melanoma 3
MONDO:0012202	malaria, mild, susceptibility to	Mals|malaria, mild, susceptibility to|susceptibility to mild malaria
MONDO:0012207	umbilicus, familial flat	flat umbilicus autosomal dominant|flat umbilicus familial|flat umbilicus, autosomal dominant|umbilicus, familial flat
MONDO:0012232	stuttering, familial persistent, 2	STUT2|stuttering, familial persistent, 2
MONDO:0012237	nemaline myopathy 6	KBTBD13 nemaline myopathy|NEM6|nemaline myopathy 6|nemaline myopathy 6, autosomal dominant|nemaline myopathy caused by mutation in KBTBD13|nemaline myopathy type 6
MONDO:0012238	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 2	PEOA2|SLC25A4 progressive external ophthalmoplegia with mitochondrial DNA deletions|progressive external ophthalmoplegia with mitochondrial DNA deletions caused by mutation in SLC25A4|progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 2|progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant type 2|progressive external ophthalmoplegia, autosomal dominant 2
MONDO:0012239	congenital myopathy 4B, autosomal recessive	NEM1|Nem1|TPM3 nemaline myopathy|nemaline myopathy 1|nemaline myopathy 1, autosomal dominant or recessive|nemaline myopathy caused by mutation in TPM3|nemaline myopathy type 1
MONDO:0012240	nemaline myopathy 4	Cap myopathy 2|NEM4|TPM2 nemaline myopathy|nemaline myopathy 4|nemaline myopathy 4, autosomal dominant|nemaline myopathy caused by mutation in TPM2|nemaline myopathy type 4
MONDO:0012241	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 3	PEOA3|TWNK progressive external ophthalmoplegia with mitochondrial DNA deletions|progressive external ophthalmoplegia with mitochondrial DNA deletions caused by mutation in TWNK|progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 3|progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant type 3|progressive external ophthalmoplegia, autosomal dominant 3
MONDO:0012244	prostate cancer, hereditary, 5	HPC5|prostate cancer, hereditary, 5|prostate cancer, hereditary, type 5
MONDO:0012259	colloid cysts of third ventricle	colloid cysts of third ventricle|neuroepithelial cysts of third ventricle
MONDO:0012286	myopathy, autophagic vacuolar, infantile-onset	myopathy, autophagic vacuolar, infantile-onset
MONDO:0012288	iridogoniodysgenesis and skeletal anomalies	iridogoniodysgenesis and skeletal anomalies
MONDO:0012292	hepatitis C virus, susceptibility to	HCV, resistance to|HCV, susceptibility to|Hepatitis C Virus infection, response to therapy of|Hepatitis C Virus, resistance to|hepatitis C virus, response to therapy of|hepatitis C virus, susceptibility to
MONDO:0012295	complement component 5 deficiency	C5 complement deficiency|C5 deficiency|C5D|complement component 5 deficiency|complement deficiency caused by mutation in C5|dysfunction of the fifth component of complement (C5)
MONDO:0012300	prostate cancer, hereditary, 6	HPC6|prostate cancer, hereditary, 6|prostate cancer, hereditary, type 6|prostate cancer, susceptibility to
MONDO:0012312	short QT syndrome type 1	KCNH2 short QT syndrome|SQT1|SQTS|short QT syndrome 1|short QT syndrome caused by mutation in KCNH2|short QT syndrome type 1
MONDO:0012313	short QT syndrome type 2	KCNQ1 short QT syndrome|SQT2|short QT syndrome 2|short QT syndrome caused by mutation in KCNQ1|short QT syndrome type 2
MONDO:0012314	short QT syndrome type 3	KCNJ2 short QT syndrome|SQT3|short QT syndrome 3|short QT syndrome caused by mutation in KCNJ2|short QT syndrome type 3
MONDO:0012318	leukemia, chronic lymphocytic, susceptibility to, 1	Clls1|leukemia, chronic lymphocytic, susceptibility to, 1|leukemia, chronic lymphocytic, susceptibility to, type 1
MONDO:0012321	Alzheimer disease 10	AD10|Ad10|Alzheimer disease 10|Alzheimer disease familial 10|Alzheimer disease type 10|Alzheimer disease, familial, 10|Alzheimer disease-10|Alzheimer's disease 10|Alzheimer's disease type 10
MONDO:0012325	Nguyen syndrome	MCA/MR syndrome with hypocholesterolemia due to familial hypobetalipoproteinemia|MCA/Mr with hypocholesterolemia due to familial hypobetalipoproteinemia|Nguyen syndrome
MONDO:0012344	Alzheimer disease 11	AD11|Ad11|Alzheimer disease 11|Alzheimer disease type 11|Alzheimer disease, familial, 11|Alzheimer disease-11|Alzheimer's disease 11|Alzheimer's disease type 11
MONDO:0012358	leprosy, susceptibility to, 1	LPRS1|leprosy, Paucibacillary type, susceptibility to, 1|leprosy, paucibacillary type, susceptibility to|leprosy, susceptibility to, 1
MONDO:0012374	brachyphalangy, polydactyly, and tibial aplasia/hypoplasia	brachyphalangy, polydactyly and absent tibiae|brachyphalangy, polydactyly, and tibial aplasia/hypoplasia
MONDO:0012385	metaphyseal chondrodysplasia with cone-shaped epiphyses, normal hair, and normal hands	cupped metaphyses and cone-Shaped epiphyses without alopecia or brachydactyly|metaphyseal chondrodysplasia with cone-shaped epiphyses, normal hair, and normal hands
MONDO:0012386	trichoscyphodysplasia	Trichoscyphodysplasia|cupped metaphyses and cone-Shaped epiphyses with alopecia|metaphyseal chondrodysplasia with cone-Shaped epiphyses and alopecia|metaphyseal chondrodysplasia with ectodermal dysplasia
MONDO:0012395	cataract 18	CATC2|CTRCT18|FYCO1 cataract (disease)|autosomal recessive congenital cataract 2|cataract (disease) caused by mutation in FYCO1|cataract 18|cataract 18 autosomal recessive|cataract 18, autosomal recessive|cataract type 18|cataract, autosomal recessive congenital 2
MONDO:0012398	retinal cone dystrophy 3A	RCD3A|achromatopsia 6|cone dystrophy with night blindness and supernormal Rod responses, Pde6H-related|cone dystrophy with night blindness and supernormal rod responses PDE6H-related|retinal cone dystrophy 3|retinal cone dystrophy 3A|retinal cone dystrophy type 3A
MONDO:0012412	complement component 7 deficiency	C7 classic complement early component deficiency|C7 deficiency|C7D|classic complement early component deficiency caused by mutation in C7|complement component 7 deficiency
MONDO:0012415	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 4	PEOA4|POLG2 progressive external ophthalmoplegia with mitochondrial DNA deletions|progressive external ophthalmoplegia with mitochondrial DNA deletions caused by mutation in POLG2|progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 4|progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant type 4|progressive external ophthalmoplegia, autosomal dominant 4
MONDO:0012416	Devriendt syndrome	Devriendt syndrome|severe short stature, hyperphalangy of the index fingers, intellectual disability and facial dysmorphism|severe short stature, hyperphalangy of the index fingers, mental retardation and facial dysmorphism
MONDO:0012431	diaphragmatic hernia 3	DIH3|ZFPM2 congenital diaphragmatic hernia|congenital diaphragmatic hernia caused by mutation in ZFPM2|diaphragmatic hernia 3|diaphragmatic hernia type 3
MONDO:0012448	hereditary spastic paraplegia 33	SPG33|ZFYVE27 hereditary spastic paraplegia|autosomal dominant spastic paraplegia 33|hereditary spastic paraplegia caused by mutation in ZFYVE27|hereditary spastic paraplegia type 33|spastic paraplegia 33, autosomal dominant
MONDO:0012454	alcohol sensitivity, acute	Hangover, susceptibility to|acute alcohol sensitivity|alcohol intolerance|alcohol sensitivity, acute
MONDO:0012466	Parkinson disease 13, autosomal dominant, susceptibility to	HTRA2 young-onset Parkinson disease|PARK13|Parkinson disease 13|Parkinson disease 13, autosomal dominant, susceptibility to|susceptibility to autosomal dominant Parkinson disease 13|young-onset Parkinson disease caused by mutation in HTRA2
MONDO:0012470	prostate cancer, hereditary, 7	HPC7|prostate cancer aggressiveness|prostate cancer, hereditary, 7
MONDO:0012473	right pulmonary artery, anomalous origin of, familial	ARPA familial|Arpa, familial|anomalous origin of right pulmonary artery familial|familial ARPA|familial anomalous origin of right pulmonary artery|right pulmonary artery, anomalous origin of, familial|right pulmonary artery, anomalous origin of, with ventricular septal defect, patent Foramen ovale, and patent ductus arteriosus
MONDO:0012482	West Nile virus, susceptibility to	WNV, susceptibility to|West Nile virus, susceptibility to
MONDO:0012484	prosopagnosia, hereditary	congenital prosopagnosia|developmental prosopagnosia|face blindness|hereditary prosopagnosia|hereditary prosopagnosia (disease)|prosopagnosia, congenital|prosopagnosia, developmental|prosopagnosia, hereditary
MONDO:0012490	cone-rod synaptic disorder, congenital nonprogressive	CRSD|cone-rod synaptic disorder, congenital nonprogressive|night blindness, congenital stationary, incomplete, autosomal recessive|night blindness, congenital stationary, incomplete, autosomal recessive, formerly|night blindness, congenital stationary, type 2B|night blindness, congenital stationary, type 2B, formerly
MONDO:0012497	congenital stationary night blindness autosomal dominant 3	CSNBAD3|Nougaret type congenital stationary night blindness|congenital stationary night blindness autosomal dominant type 3|night blindness, congenital stationary, Nougaret type|night blindness, congenital stationary, autosomal dominant 3|night blindness, congenital stationary, autosomal dominant type 3
MONDO:0012498	congenital stationary night blindness autosomal dominant 1	CSNBAD1|RHO congenital stationary night blindness|congenital stationary night blindness autosomal dominant type 1|congenital stationary night blindness caused by mutation in RHO|night blindness, congenital stationary, autosomal dominant 1|night blindness, congenital stationary, autosomal dominant type 1|night blindness, congenital stationary, rhodopsin-related|rhodopsin-related congenital stationary night blindness
MONDO:0012499	Buruli ulcer, susceptibility to	BUD|Buruli ulcer, susceptibility to|Mycobacterium ulcerans, susceptibility to
MONDO:0012515	glaucoma 1, open angle, M	GLC1M|JOAG1M|glaucoma 1, open angle, M
MONDO:0012528	hypogonadotropic hypogonadism 4 with or without anosmia	HH4|KAL4|Kallman syndrome 4|Kallmann syndrome 4|PROK2 hypogonadotropic hypogonadism|hypogonadotropic hypogonadism 4 with or without anosmia|hypogonadotropic hypogonadism caused by mutation in PROK2
MONDO:0012538	nemaline myopathy 7	CFL2 nemaline myopathy|NEM7|nemaline myopathy 7|nemaline myopathy 7, autosomal recessive|nemaline myopathy caused by mutation in CFL2|nemaline myopathy type 7
MONDO:0012546	nephrotic syndrome, type 3	NPHS3|PLCE1 nephrotic syndrome|nephrotic syndrome caused by mutation in PLCE1|nephrotic syndrome, early-onset, type 3|nephrotic syndrome, type 3
MONDO:0012572	Sakoda complex	Sakoda complex|Sakoda spectrum|sphenoethmoidal encephalomeningocele agenesis of the corpus callosum and cleft lip/palate|sphenoethmoidal encephalomeningocele, agenesis of the corpus callosum, and cleft Lip/palate
MONDO:0012575	branchiootorenal syndrome 2	BOR2|SIX5 branchio-oto-renal syndrome|branchio-oto-renal syndrome caused by mutation in SIX5|branchiootorenal syndrome 2|branchiootorenal syndrome type 2
MONDO:0012583	tooth agenesis, selective, 5	STHAG5|he-Zhao deficiency|hypodontia/oligodontia 5|tooth agenesis, selective, 5
MONDO:0012590	XFE progeroid syndrome	XFE progeroid syndrome|XFEPS|XPF-ERCC1 progeroid syndrome
MONDO:0012595	leprosy, susceptibility to, 4	LPRS4|LTA leprosy|leprosy caused by mutation in LTA|leprosy, early-onset, susceptibility to|leprosy, susceptibility to, 4|leprosy, susceptibility to, type 4|susceptibility to leprosy 4
MONDO:0012597	prostate cancer, hereditary, 9	HPC9|prostate cancer, hereditary, 9|prostate cancer, hereditary, type 9
MONDO:0012606	mycobacterium tuberculosis, susceptibility to, 2	MTBS2|Mycobacterium tuberculosis, susceptibility to, type 2|mycobacterium tuberculosis, susceptibility to, 2
MONDO:0012609	Alzheimer disease 12	AD12|Ad12|Alzheimer disease 12|Alzheimer disease familial 12|Alzheimer disease type 12|Alzheimer disease, familial, 12|Alzheimer's disease 12|Alzheimer's disease type 12
MONDO:0012620	prostate cancer, hereditary, 10	HPC10|prostate cancer, hereditary, 10
MONDO:0012627	epilepsy, idiopathic generalized, susceptibility to, 13	EIG13|GABRA1 juvenile myoclonic epilepsy|epilepsy, childhood absence, susceptibility to, 4|epilepsy, idiopathic generalized, susceptibility to, 13|epilepsy, idiopathic generalized, susceptibility to, type 13|epilepsy, juvenile myoclonic, susceptibility to, 5|juvenile myoclonic epilepsy caused by mutation in GABRA1|susceptibility to idiopathic generalized epilepsy 13
MONDO:0012630	Alzheimer disease 13	AD13|Alzheimer disease 13|Alzheimer disease-13|Alzheimer's disease 13|Alzheimer's disease type 13
MONDO:0012631	Alzheimer disease 14	AD14|Alzheimer disease 14|Alzheimer disease-14|Alzheimer's disease 14|Alzheimer's disease type 14
MONDO:0012645	glaucoma 1, open angle, N	GLC1N|JOAG1N|glaucoma 1, open angle, N
MONDO:0012655	myoclonic epilepsy, juvenile, susceptibility to, 4	EJM4|myoclonic epilepsy, juvenile, 4|myoclonic epilepsy, juvenile, susceptibility to, 4
MONDO:0012660	susceptibility to visceral leishmaniasis, 2	KAZA2|kala-AZAR, susceptibility to, 2|leishmaniasis, visceral, susceptibility to, 2
MONDO:0012661	susceptibility to visceral leishmaniasis, 3	KAZA3|kala-AZAR, susceptibility to, 3|leishmaniasis, visceral, susceptibility to, 3
MONDO:0012671	tremor, hereditary essential, 3	ETM3|essential tremor, hereditary, 3|tremor, hereditary essential, 3
MONDO:0012678	atrial fibrillation, familial, 5	ATFB5|atrial fibrillation, familial, 5
MONDO:0012698	Waardenburg syndrome type 2E	SOX10 Waardenburg syndrome type 2|WS2E|WS2E with or without neurological involvement|Waardenburg syndrome type 2 caused by mutation in SOX10|Waardenburg syndrome type 2E with or without neurologic involvement|Waardenburg syndrome type IIE|Waardenburg syndrome, type 2E|Waardenburg syndrome, type 2E, with or without neurologic involvement|Ws2E, with or without neurologic involvement|hypogonadotropic hypogonadism with anosmia and deafness with or without hypopigmentation|hypogonadotropic hypogonadism with anosmia and deafness, with or without hypopigmentation
MONDO:0012708	primary lateral sclerosis, adult, 1	PLSA1|Pls, adult|primary lateral sclerosis, ADULT, 1
MONDO:0012710	Hirschsprung disease, susceptibility to, 9	HSCR9|Hirschsprung disease, susceptibility to, 9
MONDO:0012722	Dauwerse-Peters syndrome	Dauwerse-Peters syndrome|short stature, Facial Dysmorphism, Severe brachydactyly, and syndactyly|short stature, facial dysmorphism, severe brachydactyly and syndactyly
MONDO:0012728	Brugada syndrome 2	BRGDA2|Brugada syndrome 2|Brugada syndrome caused by mutation in GPD1L|Brugada syndrome type 2|GPD1L Brugada syndrome
MONDO:0012736	long QT syndrome 9	CAV3 long QT syndrome|LQT9|long QT syndrome 2/9, digenic|long QT syndrome 9|long QT syndrome 9, acquired, susceptibility to|long QT syndrome caused by mutation in CAV3|long QT syndrome type 9
MONDO:0012737	long QT syndrome 10	LQT10|SCN4B long QT syndrome|atrial fibrillation, familial, 17|long QT syndrome 10|long QT syndrome caused by mutation in SCN4B|long QT syndrome type 10
MONDO:0012738	long QT syndrome 11	AKAP9 long QT syndrome|LQT11|long QT syndrome 11|long QT syndrome caused by mutation in AKAP9|long QT syndrome type 11
MONDO:0012741	prostate cancer, hereditary, 12	EHBP1 familial prostate cancer|HPC12|familial prostate cancer caused by mutation in EHBP1|prostate cancer, hereditary, 12|prostate cancer, hereditary, type 12
MONDO:0012742	Brugada syndrome 3	BRGDA3|Brugada syndrome 3|Brugada syndrome caused by mutation in CACNA1C|Brugada syndrome type 3|CACNA1C Brugada syndrome
MONDO:0012743	Brugada syndrome 4	BRGDA4|Brugada syndrome 4|Brugada syndrome caused by mutation in CACNB2|Brugada syndrome type 4|CACNB2 Brugada syndrome
MONDO:0012758	prostate cancer, hereditary, 13	HPC13|MSMB familial prostate cancer|familial prostate cancer caused by mutation in MSMB|prostate cancer, hereditary, 13|prostate cancer, hereditary, type 13
MONDO:0012762	catecholaminergic polymorphic ventricular tachycardia 2	CASQ2 catecholaminergic polymorphic ventricular tachycardia|CPVT2|CVPT2|catecholaminergic polymorphic ventricular tachycardia 2|catecholaminergic polymorphic ventricular tachycardia caused by mutation in CASQ2|catecholaminergic polymorphic ventricular tachycardia type 2|ventricular tachycardia, catecholaminergic polymorphic, 2|ventricular tachycardia, catecholaminergic polymorphic, type 2|ventricular tachycardia, stress-induced polymorphic
MONDO:0012763	epilepsy, childhood absence, susceptibility to, 6	CACNA1H childhood absence epilepsy|ECA6|childhood absence epilepsy caused by mutation in CACNA1H|epilepsy, childhood absence, susceptibility to, 6|epilepsy, childhood absence, susceptibility to, type 6|epilepsy, idiopathic generalized, susceptibility to, 6|susceptibility to childhood absence epilepsy 6
