MONDO:0000147	polyposis	NCIT:C36180	Multifocal Lesion
MONDO:0004239	cervical keratinizing squamous cell carcinoma	NCIT:C50795	Vaginal Discharge
MONDO:0004248	pediatric infratentorial ependymoma	NCIT:C3111	Hydrocephalus
MONDO:0004248	pediatric infratentorial ependymoma	NCIT:C3258	Nausea
MONDO:0004248	pediatric infratentorial ependymoma	NCIT:C3442	Vomiting
MONDO:0004248	pediatric infratentorial ependymoma	NCIT:C34661	Headache
MONDO:0004249	pediatric supratentorial ependymoma	NCIT:C2962	Seizure
MONDO:0004249	pediatric supratentorial ependymoma	NCIT:C3258	Nausea
MONDO:0004249	pediatric supratentorial ependymoma	NCIT:C3442	Vomiting
MONDO:0004249	pediatric supratentorial ependymoma	NCIT:C34661	Headache
MONDO:0004250	extrahepatic bile duct papillary adenoma	NCIT:C35911	Papillary Pattern
MONDO:0004255	wolffian adnexal tumor	NCIT:C35925	Tubular Pattern
MONDO:0004259	endocervical carcinoma	NCIT:C26945	Vaginal Hemorrhage
MONDO:0004259	endocervical carcinoma	NCIT:C50795	Vaginal Discharge
MONDO:0004262	breast myoepitheliosis	NCIT:C36180	Multifocal Lesion
MONDO:0004266	anal gland adenocarcinoma	NCIT:C26791	Hemorrhage
MONDO:0004270	breast ductal adenoma	NCIT:C3197	Breast Lump
MONDO:0004270	breast ductal adenoma	NCIT:C35161	Nipple Discharge
MONDO:0004270	breast ductal adenoma	NCIT:C35929	Glandular Pattern
MONDO:0004270	breast ductal adenoma	NCIT:C36178	Fibrotic Stroma Formation
MONDO:0004270	breast ductal adenoma	NCIT:C8359	Apocrine Metaplasia
MONDO:0004271	pregnancy adenoma	NCIT:C62211	Extensive Secretory Changes Present
MONDO:0004273	breast apocrine adenoma	NCIT:C8359	Apocrine Metaplasia
MONDO:0004275	osteosarcoma arising in bone Paget's disease	NCIT:C3047	Pathologic Fracture
MONDO:0004286	pancreatic intraductal papillary-mucinous neoplasm	NCIT:C26682	Abdominal Pain
MONDO:0004286	pancreatic intraductal papillary-mucinous neoplasm	NCIT:C3143	Jaundice
MONDO:0004286	pancreatic intraductal papillary-mucinous neoplasm	NCIT:C3445	Weight Loss
MONDO:0004286	pancreatic intraductal papillary-mucinous neoplasm	NCIT:C35911	Papillary Pattern
MONDO:0004286	pancreatic intraductal papillary-mucinous neoplasm	NCIT:C35999	Mucoid Stroma Formation
MONDO:0004286	pancreatic intraductal papillary-mucinous neoplasm	NCIT:C41454	Cystic Change
MONDO:0004288	scirrhous breast carcinoma	NCIT:C36178	Fibrotic Stroma Formation
MONDO:0004295	asbestos-related lung carcinoma	NCIT:C2998	Dyspnea
MONDO:0004295	asbestos-related lung carcinoma	NCIT:C3038	Fever
MONDO:0004295	asbestos-related lung carcinoma	NCIT:C3094	Hemoptysis
MONDO:0004295	asbestos-related lung carcinoma	NCIT:C37935	Cough
MONDO:0004296	cervical lymphoepithelioma-like carcinoma	NCIT:C26945	Vaginal Hemorrhage
MONDO:0004296	cervical lymphoepithelioma-like carcinoma	NCIT:C50795	Vaginal Discharge
MONDO:0004297	lymphoepithelioma-like thymic carcinoma	NCIT:C2998	Dyspnea
MONDO:0004297	lymphoepithelioma-like thymic carcinoma	NCIT:C3036	Fatigue
MONDO:0004297	lymphoepithelioma-like thymic carcinoma	NCIT:C3038	Fever
MONDO:0004297	lymphoepithelioma-like thymic carcinoma	NCIT:C3445	Weight Loss
MONDO:0004297	lymphoepithelioma-like thymic carcinoma	NCIT:C37935	Cough
MONDO:0004297	lymphoepithelioma-like thymic carcinoma	NCIT:C38665	Chest Pain
MONDO:0004309	sarcomatosis	NCIT:C36180	Multifocal Lesion
MONDO:0004315	cholangiolocellular carcinoma	NCIT:C35925	Tubular Pattern
MONDO:0004318	pulmonary type ovarian small cell carcinoma	NCIT:C35913	Trabecular Pattern
MONDO:0004318	pulmonary type ovarian small cell carcinoma	NCIT:C35940	Rosette Formation
MONDO:0004318	pulmonary type ovarian small cell carcinoma	NCIT:C42587	Sheet-Like Growth Pattern
MONDO:0004318	pulmonary type ovarian small cell carcinoma	NCIT:C54209	Peripheral Nuclear Palisading
MONDO:0004318	pulmonary type ovarian small cell carcinoma	NCIT:C55817	Nuclear Molding
MONDO:0004321	endometrial mixed adenocarcinoma	NCIT:C61539	Malignant Glandular Epithelium Resembling the Normal Endometrium Present
MONDO:0004329	pancreatic intraductal papillary-mucinous neoplasm with high grade dysplasia	NCIT:C8364	Severe Dysplasia
MONDO:0004334	non-functional pancreatic neuroendocrine tumor	NCIT:C36105	Indolent Clinical Course
MONDO:0004334	non-functional pancreatic neuroendocrine tumor	NCIT:C45980	Absence of a Hormonal Syndrome
MONDO:0004341	colloid carcinoma of the pancreas	NCIT:C35999	Mucoid Stroma Formation
MONDO:0004356	childhood multilocular cystic kidney neoplasm	NCIT:C41454	Cystic Change
MONDO:0004358	subglottis carcinoma	NCIT:C2998	Dyspnea
MONDO:0004366	mixed astrocytoma-ependymoma-oligodendroglioma	NCIT:C68766	Oligodendroglial Component Present
MONDO:0004376	infiltrating nipple syringomatous adenoma	NCIT:C35929	Glandular Pattern
MONDO:0004376	infiltrating nipple syringomatous adenoma	NCIT:C41454	Cystic Change
MONDO:0004381	pancreatic intraductal papillary-mucinous neoplasm with low grade dysplasia	NCIT:C8362	Mild Dysplasia
MONDO:0004395	mixed oligodendroglioma-astrocytoma	NCIT:C2962	Seizure
MONDO:0004395	mixed oligodendroglioma-astrocytoma	NCIT:C34661	Headache
MONDO:0004395	mixed oligodendroglioma-astrocytoma	NCIT:C35907	Biphasic Pattern
MONDO:0004395	mixed oligodendroglioma-astrocytoma	NCIT:C41456	Microcystic Change
MONDO:0004395	mixed oligodendroglioma-astrocytoma	NCIT:C68766	Oligodendroglial Component Present
MONDO:0004395	mixed oligodendroglioma-astrocytoma	NCIT:C8433	Microcalcification
MONDO:0004400	malignant type a thymoma	NCIT:C35959	Mitotic Activity
MONDO:0004400	malignant type a thymoma	NCIT:C36113	Anaplastic Lesion
MONDO:0004400	malignant type a thymoma	NCIT:C36184	Necrotic Change
MONDO:0004405	Barrett adenocarcinoma	NCIT:C2980	Dysphagia
MONDO:0004405	Barrett adenocarcinoma	NCIT:C8360	Intestinal Metaplasia
MONDO:0004412	malignant spiradenoma	NCIT:C62208	Eccrine Differentiation
MONDO:0004417	nested variant infiltrating bladder urothelial carcinoma	NCIT:C35892	Nested Pattern
MONDO:0004417	nested variant infiltrating bladder urothelial carcinoma	NCIT:C36104	Aggressive Clinical Course
MONDO:0004418	microcystic variant infiltrating bladder urothelial carcinoma	NCIT:C41454	Cystic Change
MONDO:0004418	microcystic variant infiltrating bladder urothelial carcinoma	NCIT:C41456	Microcystic Change
MONDO:0004418	microcystic variant infiltrating bladder urothelial carcinoma	NCIT:C41464	Macrocystic Change
MONDO:0004421	sclerosing breast papilloma	NCIT:C61066	Sclerotic Pattern
MONDO:0004424	familial glomangioma	NCIT:C54062	Hereditary Lesion
MONDO:0004428	alveoli adenoma	NCIT:C35998	Myxoid Stroma Formation
MONDO:0004428	alveoli adenoma	NCIT:C41422	Multilocular Lesion
MONDO:0004428	alveoli adenoma	NCIT:C41472	Collagenous Stroma Formation
MONDO:0004430	penis mixed squamous cell carcinoma	NCIT:C54241	Mixture of Morphologic Patterns
MONDO:0004438	sporadic breast cancer	NCIT:C53974	Non-Hereditary Lesion
MONDO:0004455	classic congenital mesoblastic nephroma	NCIT:C35961	Low Mitotic Activity
MONDO:0004455	classic congenital mesoblastic nephroma	NCIT:C41472	Collagenous Stroma Formation
MONDO:0004463	cellular phase chronic idiopathic myelofibrosis	NCIT:C3100	Hepatomegaly
MONDO:0004463	cellular phase chronic idiopathic myelofibrosis	NCIT:C3384	Splenomegaly
MONDO:0004463	cellular phase chronic idiopathic myelofibrosis	NCIT:C35524	Leukocytosis
MONDO:0004463	cellular phase chronic idiopathic myelofibrosis	NCIT:C35530	Thrombocytosis
MONDO:0004463	cellular phase chronic idiopathic myelofibrosis	NCIT:C35788	Hypercellular Bone Marrow
MONDO:0004463	cellular phase chronic idiopathic myelofibrosis	NCIT:C36215	Immature Granulocytes in Peripheral Blood Increased
MONDO:0004463	cellular phase chronic idiopathic myelofibrosis	NCIT:C36219	Myeloblasts Under 10 Percent of Bone Marrow Nucleated Cells
MONDO:0004463	cellular phase chronic idiopathic myelofibrosis	NCIT:C41239	Minimal Reticulin Fibrosis of the Bone Marrow
MONDO:0004465	periampullary adenocarcinoma	NCIT:C60698	Biliary Obstruction
MONDO:0004472	breast columnar cell mucinous carcinoma	NCIT:C36182	Solid Growth Pattern
MONDO:0004475	thymus clear cell carcinoma	NCIT:C2998	Dyspnea
MONDO:0004475	thymus clear cell carcinoma	NCIT:C38665	Chest Pain
MONDO:0004478	pregerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma	NCIT:C38328	Unfavorable Clinical Outcome
MONDO:0004481	pancreatic intraductal papillary-mucinous neoplasm with an associated invasive carcinoma	NCIT:C35954	Stromal Invasion
MONDO:0004507	atypical breast papilloma	NCIT:C9478	Atypia
MONDO:0004510	inflammatory liposarcoma	NCIT:C35980	Chronic Inflammatory Infiltrate
MONDO:0004523	clear cell squamous cell skin carcinoma	NCIT:C3373	Skin Nodule
MONDO:0004523	clear cell squamous cell skin carcinoma	NCIT:C39624	Skin Plaque
MONDO:0004523	clear cell squamous cell skin carcinoma	NCIT:C54247	Skin Ulcer
MONDO:0004544	chordoid meningioma	NCIT:C35980	Chronic Inflammatory Infiltrate
MONDO:0004544	chordoid meningioma	NCIT:C35998	Myxoid Stroma Formation
MONDO:0004545	adult malignant schwannoma	NCIT:C60643	Adulthood Lesion
MONDO:0004557	congenital fibrosarcoma	NCIT:C122604	Infantile Lesion
MONDO:0004557	congenital fibrosarcoma	NCIT:C36156	Favorable Clinical Outcome
MONDO:0004559	malignant glandular tumor of peripheral nerve sheath	NCIT:C35929	Glandular Pattern
MONDO:0004562	breast apocrine carcinoma in situ	NCIT:C36118	In Situ Lesion
MONDO:0004604	Hodgkin's lymphoma, lymphocytic-histiocytic predominance	NCIT:C35899	Nodular Pattern
MONDO:0004604	Hodgkin's lymphoma, lymphocytic-histiocytic predominance	NCIT:C35903	Diffuse Pattern
MONDO:0004604	Hodgkin's lymphoma, lymphocytic-histiocytic predominance	NCIT:C39721	Abundance of Small Lymphocytes
MONDO:0004633	Hodgkin's lymphoma, mixed cellularity	NCIT:C35980	Chronic Inflammatory Infiltrate
MONDO:0004647	in situ carcinoma	NCIT:C36118	In Situ Lesion
MONDO:0004647	in situ carcinoma	NCIT:C45659	Absence of Invasion
MONDO:0004647	in situ carcinoma	NCIT:C8364	Severe Dysplasia
MONDO:0004655	acute megakaryoblastic leukemia	NCIT:C3408	Thrombocytopenia
MONDO:0004655	acute megakaryoblastic leukemia	NCIT:C35788	Hypercellular Bone Marrow
MONDO:0004655	acute megakaryoblastic leukemia	NCIT:C36104	Aggressive Clinical Course
MONDO:0004655	acute megakaryoblastic leukemia	NCIT:C36212	Bone Marrow Fibrosis
MONDO:0004655	acute megakaryoblastic leukemia	NCIT:C36246	Megakaryoblasts 50 Percent or More of Bone Marrow Nucleated Cells
MONDO:0004703	bladder carcinoma in situ	NCIT:C26906	Urinary Frequency
MONDO:0004703	bladder carcinoma in situ	NCIT:C2999	Dysuria
MONDO:0004752	neurofibroma of the heart	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0004787	cervical mullerian papilloma	NCIT:C3237	Squamous Metaplasia
MONDO:0004827	esophagus squamous cell papilloma	NCIT:C40560	Exophytic Polypoid Lesion
MONDO:0004827	esophagus squamous cell papilloma	NCIT:C53679	Intraluminal Tumor Growth
MONDO:0004831	proliferative fasciitis	NCIT:C3303	Pain
MONDO:0004831	proliferative fasciitis	NCIT:C35960	High Mitotic Activity
MONDO:0004831	proliferative fasciitis	NCIT:C36103	Rapidly Enlarging Mass
MONDO:0004837	neurofibroma of the esophagus	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0004953	invasive ductal carcinoma	NCIT:C35913	Trabecular Pattern
MONDO:0004953	invasive ductal carcinoma	NCIT:C35927	Syncytial Pattern
MONDO:0004953	invasive ductal carcinoma	NCIT:C36182	Solid Growth Pattern
MONDO:0004953	invasive ductal carcinoma	NCIT:C53642	Cord-Like Pattern
MONDO:0004956	metastatic prostate cancer	NCIT:C40557	Metastatic Lesion
MONDO:0004971	adenoid cystic carcinoma	NCIT:C3303	Pain
MONDO:0004971	adenoid cystic carcinoma	NCIT:C35920	Cribriform Pattern
MONDO:0004971	adenoid cystic carcinoma	NCIT:C35925	Tubular Pattern
MONDO:0004971	adenoid cystic carcinoma	NCIT:C36182	Solid Growth Pattern
MONDO:0004971	adenoid cystic carcinoma	NCIT:C48260	Perineural Invasion
MONDO:0004974	adrenal gland pheochromocytoma	NCIT:C26682	Abdominal Pain
MONDO:0004974	adrenal gland pheochromocytoma	NCIT:C3038	Fever
MONDO:0004974	adrenal gland pheochromocytoma	NCIT:C3117	Hypertension
MONDO:0004974	adrenal gland pheochromocytoma	NCIT:C34661	Headache
MONDO:0004974	adrenal gland pheochromocytoma	NCIT:C37999	Palpitation
MONDO:0004974	adrenal gland pheochromocytoma	NCIT:C38038	Tremor
MONDO:0004974	adrenal gland pheochromocytoma	NCIT:C38665	Chest Pain
MONDO:0004977	angioimmunoblastic T-cell lymphoma	NCIT:C139010	Neoplastic Cells with TFH Phenotype Present
MONDO:0004977	angioimmunoblastic T-cell lymphoma	NCIT:C3100	Hepatomegaly
MONDO:0004977	angioimmunoblastic T-cell lymphoma	NCIT:C3384	Splenomegaly
MONDO:0004977	angioimmunoblastic T-cell lymphoma	NCIT:C38667	Polymorphic Cellular Infiltrate
MONDO:0004977	angioimmunoblastic T-cell lymphoma	NCIT:C39594	Skin Rash
MONDO:0004977	angioimmunoblastic T-cell lymphoma	NCIT:C39651	Proliferation of High Endothelial Venules Present
MONDO:0004977	angioimmunoblastic T-cell lymphoma	NCIT:C39652	Proliferation of Follicular Dendritic Cells Present
MONDO:0004977	angioimmunoblastic T-cell lymphoma	NCIT:C50764	Lymphadenopathy
MONDO:0004986	bladder carcinoma (disease)	NCIT:C3090	Hematuria
MONDO:0004993	carcinoma	NCIT:C54172	Carcinomatous Component Present
MONDO:0004996	childhood acute myeloid leukemia	NCIT:C35788	Hypercellular Bone Marrow
MONDO:0004997	chondroblastoma (disease)	NCIT:C3303	Pain
MONDO:0004997	chondroblastoma (disease)	NCIT:C35959	Mitotic Activity
MONDO:0004997	chondroblastoma (disease)	NCIT:C35998	Myxoid Stroma Formation
MONDO:0004997	chondroblastoma (disease)	NCIT:C41040	Lytic Bone Lesion
MONDO:0004997	chondroblastoma (disease)	NCIT:C48558	No Evidence of Metastatic Disease
MONDO:0004997	chondroblastoma (disease)	NCIT:C53460	Chicken Wire Calcification
MONDO:0005005	clear cell renal carcinoma	NCIT:C36184	Necrotic Change
MONDO:0005005	clear cell renal carcinoma	NCIT:C3672	Calcification
MONDO:0005005	clear cell renal carcinoma	NCIT:C39786	Bilateral Disease
MONDO:0005005	clear cell renal carcinoma	NCIT:C41454	Cystic Change
MONDO:0005005	clear cell renal carcinoma	NCIT:C61143	Delicate Vascular Network Formation
MONDO:0005006	clear cell sarcoma of kidney	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0005006	clear cell sarcoma of kidney	NCIT:C49203	Fibrovascular Septa Present
MONDO:0005006	clear cell sarcoma of kidney	NCIT:C53642	Cord-Like Pattern
MONDO:0005008	colorectal adenocarcinoma	NCIT:C54581	Intestinal Hemorrhage
MONDO:0005011	Crohn's disease	NCIT:C41844	Regional Disease
MONDO:0005013	dedifferentiated chondrosarcoma	NCIT:C3047	Pathologic Fracture
MONDO:0005013	dedifferentiated chondrosarcoma	NCIT:C3303	Pain
MONDO:0005013	dedifferentiated chondrosarcoma	NCIT:C3399	Swelling
MONDO:0005013	dedifferentiated chondrosarcoma	NCIT:C36104	Aggressive Clinical Course
MONDO:0005013	dedifferentiated chondrosarcoma	NCIT:C53484	High Grade Non Cartilaginous Sarcomatous Stroma Present
MONDO:0005013	dedifferentiated chondrosarcoma	NCIT:C53485	Low Grade Cartilaginous Component Present
MONDO:0005022	ductal breast adenocarcinoma	NCIT:C3672	Calcification
MONDO:0005023	ductal breast carcinoma in situ	NCIT:C8433	Microcalcification
MONDO:0005026	endometrioid adenocarcinoma	NCIT:C61539	Malignant Glandular Epithelium Resembling the Normal Endometrium Present
MONDO:0005031	fibromatosis	NCIT:C41453	Infiltrative Growth Pattern
MONDO:0005032	follicular thyroid adenoma	NCIT:C27962	Radiation Toxicity
MONDO:0005032	follicular thyroid adenoma	NCIT:C36108	Encapsulated Mass
MONDO:0005032	follicular thyroid adenoma	NCIT:C41179	Monoclonal Cellular Population Present
MONDO:0005032	follicular thyroid adenoma	NCIT:C47806	Thyroglobulin Positive Neoplastic Cells Present
MONDO:0005032	follicular thyroid adenoma	NCIT:C47818	Follicular Structures Present
MONDO:0005033	ganglioneuroma (disease)	NCIT:C36156	Favorable Clinical Outcome
MONDO:0005033	ganglioneuroma (disease)	NCIT:C42063	Schwannian Stroma Predominant Component of the Tumor Volume
MONDO:0005035	ganglioneuroblastoma (disease)	NCIT:C42062	Schwannian Stroma More than 50 Percent of the Tumor Volume
MONDO:0005036	gastric adenocarcinoma	NCIT:C26756	Dyspepsia
MONDO:0005043	hyperplasia	NCIT:C62237	Hyperplastic Tissue Present
MONDO:0005055	Kaposi's sarcoma (disease)	NCIT:C35990	Hemosiderin Deposition
MONDO:0005055	Kaposi's sarcoma (disease)	NCIT:C35991	Red Blood Cells Extravasation
MONDO:0005055	Kaposi's sarcoma (disease)	NCIT:C36186	Globular Hyaline Body
MONDO:0005055	Kaposi's sarcoma (disease)	NCIT:C49113	Slit-Like Vascular Channel Formation
MONDO:0005056	keratinizing squamous cell carcinoma	NCIT:C35951	Keratin Pearls Formation
MONDO:0005057	large cell neuroendocrine carcinoma	NCIT:C35960	High Mitotic Activity
MONDO:0005057	large cell neuroendocrine carcinoma	NCIT:C36104	Aggressive Clinical Course
MONDO:0005057	large cell neuroendocrine carcinoma	NCIT:C36184	Necrotic Change
MONDO:0005057	large cell neuroendocrine carcinoma	NCIT:C60707	Neuron-Specific Enolase Positive Neoplastic Cells Present
MONDO:0005060	liposarcoma	NCIT:C48898	Painless Mass
MONDO:0005063	medullary breast carcinoma	NCIT:C35927	Syncytial Pattern
MONDO:0005063	medullary breast carcinoma	NCIT:C35960	High Mitotic Activity
MONDO:0005063	medullary breast carcinoma	NCIT:C35984	Lymphoplasmacytic Infiltrate
MONDO:0005063	medullary breast carcinoma	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0005072	neuroblastoma	NCIT:C26791	Hemorrhage
MONDO:0005072	neuroblastoma	NCIT:C36108	Encapsulated Mass
MONDO:0005072	neuroblastoma	NCIT:C41428	Increased Cellularity Present
MONDO:0005078	phyllodes tumor	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0005078	phyllodes tumor	NCIT:C54728	Intracanalicular Growth Pattern
MONDO:0005079	polyp	NCIT:C34808	Mass
MONDO:0005079	polyp	NCIT:C40560	Exophytic Polypoid Lesion
MONDO:0005079	polyp	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0005082	prostate adenocarcinoma	NCIT:C60312	Serum Prostate Specific Antigen Increased
MONDO:0005103	well-differentiated liposarcoma	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0005103	well-differentiated liposarcoma	NCIT:C51137	Deep Lesion
MONDO:0005140	ovarian carcinoma	NCIT:C38328	Unfavorable Clinical Outcome
MONDO:0005166	osteoma (disease)	NCIT:C53695	Osteoid Formation
MONDO:0005173	actinic keratosis (disease)	NCIT:C34892	Parakeratosis
MONDO:0005173	actinic keratosis (disease)	NCIT:C35541	Hyperkeratosis
MONDO:0005177	serous cystadenoma	NCIT:C60791	Cysts Containing Proteinaceous Fluid Present
MONDO:0005184	pancreatic ductal adenocarcinoma	NCIT:C36178	Fibrotic Stroma Formation
MONDO:0005206	renal carcinoma	NCIT:C3090	Hematuria
MONDO:0005207	choriocarcinoma (disease)	NCIT:C26791	Hemorrhage
MONDO:0005207	choriocarcinoma (disease)	NCIT:C36184	Necrotic Change
MONDO:0005207	choriocarcinoma (disease)	NCIT:C54560	Human Chorionic Gonadotropin Positive Neoplastic Cells Present
MONDO:0005211	ovarian serous adenocarcinoma	NCIT:C27709	Psammoma Body Formation
MONDO:0005212	rhabdomyosarcoma (disease)	NCIT:C36103	Rapidly Enlarging Mass
MONDO:0005219	breast fibrocystic disease	NCIT:C3044	Fibrosis
MONDO:0005219	breast fibrocystic disease	NCIT:C41456	Microcystic Change
MONDO:0005220	collecting duct carcinoma	NCIT:C34615	Flank Pain
MONDO:0005220	collecting duct carcinoma	NCIT:C35925	Tubular Pattern
MONDO:0005220	collecting duct carcinoma	NCIT:C36104	Aggressive Clinical Course
MONDO:0005224	acute myeloblastic leukemia without maturation	NCIT:C2863	Granulocytopenia
MONDO:0005224	acute myeloblastic leukemia without maturation	NCIT:C3408	Thrombocytopenia
MONDO:0005224	acute myeloblastic leukemia without maturation	NCIT:C35524	Leukocytosis
MONDO:0005224	acute myeloblastic leukemia without maturation	NCIT:C35788	Hypercellular Bone Marrow
MONDO:0005224	acute myeloblastic leukemia without maturation	NCIT:C36250	Auer Rods Present
MONDO:0005224	acute myeloblastic leukemia without maturation	NCIT:C38328	Unfavorable Clinical Outcome
MONDO:0005224	acute myeloblastic leukemia without maturation	NCIT:C43006	Myeloblasts 90 Percent or More of Bone Marrow Non-Erythroid Cells
MONDO:0005272	refractory anemia	NCIT:C35266	Anisocytosis
MONDO:0005272	refractory anemia	NCIT:C35267	Poikilocytosis
MONDO:0005272	refractory anemia	NCIT:C36158	Chronic Clinical Course
MONDO:0005272	refractory anemia	NCIT:C36209	Myeloblasts Under 5 Percent of Bone Marrow Nucleated Cells
MONDO:0005272	refractory anemia	NCIT:C36225	Ring Sideroblasts Under 15 Percent of Erythroid Precursors
MONDO:0005272	refractory anemia	NCIT:C36228	Myeloblasts Under 1 Percent of Peripheral Blood White Cells
MONDO:0005369	carcinoid tumor (disease)	NCIT:C60674	Chromogranin A Positive Neoplastic Cells Present
MONDO:0005369	carcinoid tumor (disease)	NCIT:C60707	Neuron-Specific Enolase Positive Neoplastic Cells Present
MONDO:0005440	embryonal carcinoma	NCIT:C35912	Pseudopapillary Pattern
MONDO:0005440	embryonal carcinoma	NCIT:C35921	Pseudoglandular Pattern
MONDO:0005440	embryonal carcinoma	NCIT:C35960	High Mitotic Activity
MONDO:0005440	embryonal carcinoma	NCIT:C41433	Geographic Necrosis
MONDO:0005462	primitive neuroectodermal tumor	NCIT:C53978	Neuroectodermal Differentiation
MONDO:0005494	triple-negative breast carcinoma	NCIT:C105907	Claudin-Low
MONDO:0005494	triple-negative breast carcinoma	NCIT:C15493	Estrogen Receptor Negative
MONDO:0005494	triple-negative breast carcinoma	NCIT:C15497	Progesterone Receptor Negative
MONDO:0005494	triple-negative breast carcinoma	NCIT:C36104	Aggressive Clinical Course
MONDO:0005494	triple-negative breast carcinoma	NCIT:C38328	Unfavorable Clinical Outcome
MONDO:0005494	triple-negative breast carcinoma	NCIT:C68749	HER2/Neu Negative
MONDO:0005505	dysembryoplastic neuroepithelial tumor	NCIT:C2962	Seizure
MONDO:0005505	dysembryoplastic neuroepithelial tumor	NCIT:C35899	Nodular Pattern
MONDO:0005505	dysembryoplastic neuroepithelial tumor	NCIT:C36156	Favorable Clinical Outcome
MONDO:0005505	dysembryoplastic neuroepithelial tumor	NCIT:C41471	Glial Differentiation
MONDO:0005505	dysembryoplastic neuroepithelial tumor	NCIT:C42083	Neuronal Differentiation
MONDO:0005505	dysembryoplastic neuroepithelial tumor	NCIT:C42088	Cortical Dysplasia
MONDO:0005505	dysembryoplastic neuroepithelial tumor	NCIT:C42089	Pale Eosinophilic Stroma Formation
MONDO:0005509	histiocytoma	NCIT:C35980	Chronic Inflammatory Infiltrate
MONDO:0005549	renal cell adenocarcinoma	NCIT:C34615	Flank Pain
MONDO:0005563	nut midline carcinoma	NCIT:C36104	Aggressive Clinical Course
MONDO:0005599	malignant epithelioid mesothelioma	NCIT:C35911	Papillary Pattern
MONDO:0005599	malignant epithelioid mesothelioma	NCIT:C35925	Tubular Pattern
MONDO:0005599	malignant epithelioid mesothelioma	NCIT:C35938	Epithelioid Differentiation
MONDO:0005599	malignant epithelioid mesothelioma	NCIT:C42587	Sheet-Like Growth Pattern
MONDO:0005599	malignant epithelioid mesothelioma	NCIT:C60918	Microglandular Pattern
MONDO:0005602	ovarian teratoma	NCIT:C34333	Abdominal Mass
MONDO:0005605	transitional cell papilloma	NCIT:C54565	Preserved Nuclear Polarity
MONDO:0005606	tubular adenocarcinoma	NCIT:C61294	Tubular Structures Present
MONDO:0005614	pancreatic adenosquamous carcinoma	NCIT:C26682	Abdominal Pain
MONDO:0005614	pancreatic adenosquamous carcinoma	NCIT:C3143	Jaundice
MONDO:0005614	pancreatic adenosquamous carcinoma	NCIT:C3344	Pruritus
MONDO:0005614	pancreatic adenosquamous carcinoma	NCIT:C3445	Weight Loss
MONDO:0005615	plasmacytoma	NCIT:C41039	Localized Lesion
MONDO:0005626	epithelial neoplasm	NCIT:C53596	Epithelial Component Present
MONDO:0005635	adenomyoma	NCIT:C61558	Myomatous Stroma Formation
MONDO:0005710	composite lymphoma	NCIT:C40555	Composite Lesion
MONDO:0005764	follicular dendritic cell sarcoma	NCIT:C35888	Storiform Growth Pattern
MONDO:0005764	follicular dendritic cell sarcoma	NCIT:C35889	Whorling Growth Pattern
MONDO:0005764	follicular dendritic cell sarcoma	NCIT:C36105	Indolent Clinical Course
MONDO:0005764	follicular dendritic cell sarcoma	NCIT:C39808	Asymptomatic Mass
MONDO:0005764	follicular dendritic cell sarcoma	NCIT:C40993	S-100-Positive Neoplastic Cells Present
MONDO:0005764	follicular dendritic cell sarcoma	NCIT:C43269	CD21-Positive Neoplastic Cells Present
MONDO:0005764	follicular dendritic cell sarcoma	NCIT:C43270	CD35-Positive Neoplastic Cells Present
MONDO:0005764	follicular dendritic cell sarcoma	NCIT:C50764	Lymphadenopathy
MONDO:0005813	interdigitating dendritic cell sarcoma	NCIT:C3036	Fatigue
MONDO:0005813	interdigitating dendritic cell sarcoma	NCIT:C3038	Fever
MONDO:0005813	interdigitating dendritic cell sarcoma	NCIT:C3100	Hepatomegaly
MONDO:0005813	interdigitating dendritic cell sarcoma	NCIT:C3279	Night Sweats
MONDO:0005813	interdigitating dendritic cell sarcoma	NCIT:C3384	Splenomegaly
MONDO:0005813	interdigitating dendritic cell sarcoma	NCIT:C35888	Storiform Growth Pattern
MONDO:0005813	interdigitating dendritic cell sarcoma	NCIT:C35889	Whorling Growth Pattern
MONDO:0005813	interdigitating dendritic cell sarcoma	NCIT:C39808	Asymptomatic Mass
MONDO:0005813	interdigitating dendritic cell sarcoma	NCIT:C40993	S-100-Positive Neoplastic Cells Present
MONDO:0005813	interdigitating dendritic cell sarcoma	NCIT:C50764	Lymphadenopathy
MONDO:0005840	mast-cell leukemia	NCIT:C36212	Bone Marrow Fibrosis
MONDO:0005840	mast-cell leukemia	NCIT:C43281	Mast Cells 20 Percent or More of Bone Marrow Nucleated Cells
MONDO:0005840	mast-cell leukemia	NCIT:C43282	Mast Cells 10 Percent or More of Peripheral Blood White Cells
MONDO:0005893	pancreatic endocrine carcinoma	NCIT:C36132	Poorly Differentiated Lesion
MONDO:0005933	pulmonary blastoma	NCIT:C55828	Tubular Structures of Glycogen-Rich Non-Ciliated Cells Present
MONDO:0005953	scirrhous adenocarcinoma	NCIT:C36003	Desmoplastic Stroma Formation
