# curie_map:
#   OMIM: http://omim.org/entry/
#   Orphanet: http://www.orpha.net/ORDO/Orphanet_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: http://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/omim_hasdbxref_orphanet.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2022-03-07/mappings/omim_hasdbxref_orphanet.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	predicate_id	object_id	match_type	subject_label	subject_category	predicate_label	predicate_modifier	object_label	object_category	author_id	author_label	reviewer_id	reviewer_label	creator_id	creator_label	license	subject_source	subject_source_version	object_source	object_source_version	mapping_provider	mapping_cardinality	mapping_tool	mapping_tool_version	mapping_date	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing	match_term_type	semantic_similarity_score	semantic_similarity_measure	see_also	other	comment
OMIM:601626	oboInOwl:hasDbXref	Orphanet:86851	HumanCurated	leukemia, acute myeloid																																	
OMIM:601626	oboInOwl:hasDbXref	Orphanet:167714	HumanCurated	leukemia, acute myeloid																																	
OMIM:614926	oboInOwl:hasDbXref	Orphanet:2855	HumanCurated	perrault syndrome 2																																	
OMIM:614921	oboInOwl:hasDbXref	Orphanet:319646	HumanCurated	congenital disorder of glycosylation,  iia it																																	
OMIM:614920	oboInOwl:hasDbXref	Orphanet:44	HumanCurated	peroxisome biogenesis disorder 14b																																	
OMIM:614920	oboInOwl:hasDbXref	Orphanet:772	HumanCurated	peroxisome biogenesis disorder 14b																																	
OMIM:617193	oboInOwl:hasDbXref	Orphanet:496641	HumanCurated	encephalopathy, progressive, early-onset, with brain atrophy and thin corpus callosum																																	
OMIM:203650	oboInOwl:hasDbXref	Orphanet:2850	HumanCurated	alopecia-mental retardation syndrome 1																																	
OMIM:234200	oboInOwl:hasDbXref	Orphanet:216866	HumanCurated	neurodegeneration with brain iron accumulation 1																																	
OMIM:234200	oboInOwl:hasDbXref	Orphanet:216873	HumanCurated	neurodegeneration with brain iron accumulation 1																																	
OMIM:234200	oboInOwl:hasDbXref	Orphanet:157850	HumanCurated	neurodegeneration with brain iron accumulation 1																																	
OMIM:300291	oboInOwl:hasDbXref	Orphanet:238468	HumanCurated	ectodermal dysplasia and immunodeficiency 1																																	
OMIM:300291	oboInOwl:hasDbXref	Orphanet:69088	HumanCurated	ectodermal dysplasia and immunodeficiency 1																																	
OMIM:300291	oboInOwl:hasDbXref	Orphanet:98813	HumanCurated	ectodermal dysplasia and immunodeficiency 1																																	
OMIM:264090	oboInOwl:hasDbXref	Orphanet:3455	HumanCurated	wiedemann-rautenstrauch syndrome																																	
OMIM:613402	oboInOwl:hasDbXref	Orphanet:1934	HumanCurated	microcephaly, seizures, and developmental delay																																	
OMIM:300261	oboInOwl:hasDbXref	Orphanet:85276	HumanCurated	intellectual developmental disorder, x-linked, syndromic, armfield  iia																																	
OMIM:601412	oboInOwl:hasDbXref	Orphanet:90635	HumanCurated	deafness, autosomal dominant 7																																	
OMIM:300263	oboInOwl:hasDbXref	Orphanet:85287	HumanCurated	intellectual developmental disorder, x-linked, syndromic, siderius  iia																																	
OMIM:601410	oboInOwl:hasDbXref	Orphanet:99886	HumanCurated	diabetes mellitus, transient neonatal, 1																																	
OMIM:601419	oboInOwl:hasDbXref	Orphanet:98909	HumanCurated	myopathy, myofibrillar, 1																																	
OMIM:133540	oboInOwl:hasDbXref	Orphanet:90321	HumanCurated	Cockayne syndrome B																																	
OMIM:133540	oboInOwl:hasDbXref	Orphanet:90324	HumanCurated	Cockayne syndrome B																																	
OMIM:133540	oboInOwl:hasDbXref	Orphanet:191	HumanCurated	Cockayne syndrome B																																	
OMIM:133540	oboInOwl:hasDbXref	Orphanet:90322	HumanCurated	Cockayne syndrome B																																	
OMIM:210250	oboInOwl:hasDbXref	Orphanet:2882	HumanCurated	sitosterolemia 1																																	
OMIM:210250	oboInOwl:hasDbXref	Orphanet:101022	HumanCurated	sitosterolemia 1																																	
OMIM:264070	oboInOwl:hasDbXref	Orphanet:238583	HumanCurated	hyperphenylalaninemia, bh4-deficient, d																																	
OMIM:264070	oboInOwl:hasDbXref	Orphanet:1578	HumanCurated	hyperphenylalaninemia, bh4-deficient, d																																	
OMIM:600143	oboInOwl:hasDbXref	Orphanet:228354	HumanCurated	ceroid lipofuscinosis, neuronal, 8																																	
OMIM:600143	oboInOwl:hasDbXref	Orphanet:168491	HumanCurated	ceroid lipofuscinosis, neuronal, 8																																	
OMIM:600143	oboInOwl:hasDbXref	Orphanet:79264	HumanCurated	ceroid lipofuscinosis, neuronal, 8																																	
OMIM:601472	oboInOwl:hasDbXref	Orphanet:99938	HumanCurated	charcot-marie-tooth disease, axonal,  iia 2d																																	
OMIM:600142	oboInOwl:hasDbXref	Orphanet:199354	HumanCurated	cerebral arteriopathy, autosomal recessive, with subcortical infarcts and leukoencephalopathy																																	
OMIM:613451	oboInOwl:hasDbXref	Orphanet:228390	HumanCurated	frontonasal dysplasia 2																																	
OMIM:613456	oboInOwl:hasDbXref	Orphanet:306542	HumanCurated	frontonasal dysplasia 3																																	
OMIM:265380	oboInOwl:hasDbXref	Orphanet:210122	HumanCurated	alveolar capillary dysplasia with misalignment of pulmonary veins																																	
OMIM:602771	oboInOwl:hasDbXref	Orphanet:97244	HumanCurated	rigid spine muscular dystrophy 1																																	
OMIM:602771	oboInOwl:hasDbXref	Orphanet:84132	HumanCurated	rigid spine muscular dystrophy 1																																	
OMIM:602771	oboInOwl:hasDbXref	Orphanet:598	HumanCurated	rigid spine muscular dystrophy 1																																	
OMIM:602771	oboInOwl:hasDbXref	Orphanet:324604	HumanCurated	rigid spine muscular dystrophy 1																																	
OMIM:248800	oboInOwl:hasDbXref	Orphanet:559	HumanCurated	marinesco-sjogren syndrome																																	
OMIM:614756	oboInOwl:hasDbXref	Orphanet:314647	HumanCurated	cerebellar ataxia, nonprogressive, with mental retardation																																	
OMIM:614753	oboInOwl:hasDbXref	Orphanet:420179	HumanCurated	malan syndrome																																	
OMIM:613495	oboInOwl:hasDbXref	Orphanet:1572	HumanCurated	immunodeficiency, common variable, 5																																	
OMIM:612164	oboInOwl:hasDbXref	Orphanet:33069	HumanCurated	developmental and epileptic encephalopathy 4																																	
OMIM:612164	oboInOwl:hasDbXref	Orphanet:1934	HumanCurated	developmental and epileptic encephalopathy 4																																	
OMIM:300209	oboInOwl:hasDbXref	Orphanet:79022	HumanCurated	simpson-golabi-behmel syndrome,  iia 2																																	
OMIM:300215	oboInOwl:hasDbXref	Orphanet:452	HumanCurated	lissencephaly, x-linked, 2																																	
OMIM:601493	oboInOwl:hasDbXref	Orphanet:154	HumanCurated	cardiomyopathy, dilated, 1c, with or without left ventricular noncompaction																																	
OMIM:601493	oboInOwl:hasDbXref	Orphanet:54260	HumanCurated	cardiomyopathy, dilated, 1c, with or without left ventricular noncompaction																																	
OMIM:236800	oboInOwl:hasDbXref	Orphanet:79155	HumanCurated	hydroxykynureninuria																																	
OMIM:252010	oboInOwl:hasDbXref	Orphanet:255241	HumanCurated	mitochondrial complex 1 deficiency, nuclear  iia 1																																	
OMIM:252010	oboInOwl:hasDbXref	Orphanet:2609	HumanCurated	mitochondrial complex 1 deficiency, nuclear  iia 1																																	
OMIM:613470	oboInOwl:hasDbXref	Orphanet:712	HumanCurated	hemolytic anemia, nonspherocytic, due to glucose phosphate isomerase deficiency																																	
OMIM:252011	oboInOwl:hasDbXref	Orphanet:3208	HumanCurated	mitochondrial complex 2 deficiency, nuclear  iia 1																																	
OMIM:613477	oboInOwl:hasDbXref	Orphanet:3451	HumanCurated	developmental and epileptic encephalopathy 5																																	
OMIM:600151	oboInOwl:hasDbXref	Orphanet:110	HumanCurated	bardet-biedl syndrome 3																																	
OMIM:612132	oboInOwl:hasDbXref	Orphanet:98813	HumanCurated	ectodermal dysplasia and immunodeficiency 2																																	
OMIM:612132	oboInOwl:hasDbXref	Orphanet:238468	HumanCurated	ectodermal dysplasia and immunodeficiency 2																																	
OMIM:300244	oboInOwl:hasDbXref	Orphanet:88630	HumanCurated	terminal osseous dysplasia																																	
OMIM:300243	oboInOwl:hasDbXref	Orphanet:85278	HumanCurated	intellectual developmental disorder, x-linked, syndromic, christianson  iia																																	
OMIM:265300	oboInOwl:hasDbXref	Orphanet:2414	HumanCurated	lymphangiectasia, pulmonary, congenital																																	
OMIM:300257	oboInOwl:hasDbXref	Orphanet:34587	HumanCurated	danon disease																																	
OMIM:255995	oboInOwl:hasDbXref	Orphanet:168572	HumanCurated	myopathy, congenital, bailey-bloch																																	
OMIM:193220	oboInOwl:hasDbXref	Orphanet:263347	HumanCurated	vitreoretinochoroidopathy																																	
OMIM:193220	oboInOwl:hasDbXref	Orphanet:3086	HumanCurated	vitreoretinochoroidopathy																																	
OMIM:608931	oboInOwl:hasDbXref	Orphanet:98913	HumanCurated	myasthenic syndrome, congenital, 4c, associated with acetylcholine receptor deficiency																																	
OMIM:608931	oboInOwl:hasDbXref	Orphanet:590	HumanCurated	myasthenic syndrome, congenital, 4c, associated with acetylcholine receptor deficiency																																	
OMIM:113000	oboInOwl:hasDbXref	Orphanet:93383	HumanCurated	brachydactyly,  iia b1																																	
OMIM:113000	oboInOwl:hasDbXref	Orphanet:572385	HumanCurated	brachydactyly,  iia b1																																	
OMIM:600195	oboInOwl:hasDbXref	Orphanet:2451	HumanCurated	venous malformations, multiple cutaneous and mucosal																																	
OMIM:114300	oboInOwl:hasDbXref	Orphanet:376	HumanCurated	arthrogryposis, distal,  iia 3																																	
OMIM:607625	oboInOwl:hasDbXref	Orphanet:646	HumanCurated	niemann-pick disease,  iia c2																																	
OMIM:605039	oboInOwl:hasDbXref	Orphanet:97297	HumanCurated	bohring-opitz syndrome																																	
OMIM:607694	oboInOwl:hasDbXref	Orphanet:447896	HumanCurated	leukodystrophy, hypomyelinating, 7, with or without oligodontia and/or hypogonadotropic hypogonadism																																	
OMIM:607694	oboInOwl:hasDbXref	Orphanet:77295	HumanCurated	leukodystrophy, hypomyelinating, 7, with or without oligodontia and/or hypogonadotropic hypogonadism																																	
OMIM:607694	oboInOwl:hasDbXref	Orphanet:88637	HumanCurated	leukodystrophy, hypomyelinating, 7, with or without oligodontia and/or hypogonadotropic hypogonadism																																	
OMIM:607694	oboInOwl:hasDbXref	Orphanet:447893	HumanCurated	leukodystrophy, hypomyelinating, 7, with or without oligodontia and/or hypogonadotropic hypogonadism																																	
OMIM:607694	oboInOwl:hasDbXref	Orphanet:137639	HumanCurated	leukodystrophy, hypomyelinating, 7, with or without oligodontia and/or hypogonadotropic hypogonadism																																	
OMIM:617020	oboInOwl:hasDbXref	Orphanet:442835	HumanCurated	developmental and epileptic encephalopathy 38																																	
OMIM:617013	oboInOwl:hasDbXref	Orphanet:521406	HumanCurated	hypermanganesemia with dystonia 2																																	
OMIM:116920	oboInOwl:hasDbXref	Orphanet:2968	HumanCurated	leukocyte adhesion deficiency,  iia 1																																	
OMIM:116920	oboInOwl:hasDbXref	Orphanet:99842	HumanCurated	leukocyte adhesion deficiency,  iia 1																																	
OMIM:301500	oboInOwl:hasDbXref	Orphanet:324	HumanCurated	fabry disease																																	
OMIM:605021	oboInOwl:hasDbXref	Orphanet:352582	HumanCurated	myoclonic epilepsy, familial infantile																																	
OMIM:606353	oboInOwl:hasDbXref	Orphanet:247604	HumanCurated	primary lateral sclerosis, juvenile																																	
OMIM:607676	oboInOwl:hasDbXref	Orphanet:70592	HumanCurated	immunodeficiency 67																																	
OMIM:618321	oboInOwl:hasDbXref	Orphanet:555402	HumanCurated	encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy, 2																																	
OMIM:618328	oboInOwl:hasDbXref	Orphanet:557064	HumanCurated	developmental and epileptic encephalopathy 71																																	
OMIM:618313	oboInOwl:hasDbXref	Orphanet:124	HumanCurated	diamond-blackfan anemia 20																																	
OMIM:618312	oboInOwl:hasDbXref	Orphanet:124	HumanCurated	diamond-blackfan anemia 19																																	
OMIM:618310	oboInOwl:hasDbXref	Orphanet:124	HumanCurated	diamond-blackfan anemia 18																																	
OMIM:242700	oboInOwl:hasDbXref	Orphanet:83471	HumanCurated	t-cell immunodeficiency with thymic aplasia																																	
OMIM:617061	oboInOwl:hasDbXref	Orphanet:476126	HumanCurated	intellectual developmental disorder, autosomal dominant 44, with microcephaly																																	
OMIM:618389	oboInOwl:hasDbXref	Orphanet:994	HumanCurated	fetal akinesia deformation sequence 3																																	
OMIM:618388	oboInOwl:hasDbXref	Orphanet:994	HumanCurated	fetal akinesia deformation sequence 2																																	
OMIM:617055	oboInOwl:hasDbXref	Orphanet:157820	HumanCurated	perching syndrome																																	
OMIM:617054	oboInOwl:hasDbXref	Orphanet:497906	HumanCurated	striatonigral degeneration, childhood-onset																																	
OMIM:617053	oboInOwl:hasDbXref	Orphanet:494433	HumanCurated	mirage syndrome																																	
OMIM:617051	oboInOwl:hasDbXref	Orphanet:488627	HumanCurated	neurodevelopmental disorder with microcephaly and gray sclerae																																	
OMIM:618379	oboInOwl:hasDbXref	Orphanet:544503	HumanCurated	developmental and epileptic encephalopathy 73																																	
OMIM:617041	oboInOwl:hasDbXref	Orphanet:529574	HumanCurated	duane retraction syndrome 3 with or without deafness																																	
OMIM:617041	oboInOwl:hasDbXref	Orphanet:233	HumanCurated	duane retraction syndrome 3 with or without deafness																																	
OMIM:617030	oboInOwl:hasDbXref	Orphanet:482601	HumanCurated	myopathy, distal, 5																																	
OMIM:617025	oboInOwl:hasDbXref	Orphanet:64754	HumanCurated	nevus comedonicus																																	
OMIM:617022	oboInOwl:hasDbXref	Orphanet:464366	HumanCurated	lethal congenital contracture syndrome 10																																	
OMIM:614817	oboInOwl:hasDbXref	Orphanet:401996	HumanCurated	interstitial nephritis, karyomegalic																																	
OMIM:617090	oboInOwl:hasDbXref	Orphanet:2512	HumanCurated	microcephaly 17, primary, autosomal recessive																																	
OMIM:617080	oboInOwl:hasDbXref	Orphanet:306	HumanCurated	seizures, benign familial infantile, 5																																	
OMIM:186100	oboInOwl:hasDbXref	Orphanet:93404	HumanCurated	syndactyly,  iia 3																																	
OMIM:618397	oboInOwl:hasDbXref	Orphanet:565624	HumanCurated	combined oxidative phosphorylation deficiency 39																																	
OMIM:618396	oboInOwl:hasDbXref	Orphanet:442835	HumanCurated	developmental and epileptic encephalopathy 74																																	
OMIM:617065	oboInOwl:hasDbXref	Orphanet:3451	HumanCurated	developmental and epileptic encephalopathy 40																																	
OMIM:300166	oboInOwl:hasDbXref	Orphanet:2712	HumanCurated	microphthalmia, syndromic 2																																	
OMIM:300166	oboInOwl:hasDbXref	Orphanet:568	HumanCurated	microphthalmia, syndromic 2																																	
OMIM:224750	oboInOwl:hasDbXref	Orphanet:50944	HumanCurated	schopf-schulz-passarge syndrome																																	
OMIM:615945	oboInOwl:hasDbXref	Orphanet:363710	HumanCurated	spinocerebellar ataxia 37																																	
OMIM:615937	oboInOwl:hasDbXref	Orphanet:83473	HumanCurated	megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 2																																	
OMIM:300148	oboInOwl:hasDbXref	Orphanet:85282	HumanCurated	mehmo syndrome																																	
OMIM:236750	oboInOwl:hasDbXref	Orphanet:1041	HumanCurated	hydrops fetalis, nonimmune																																	
OMIM:236750	oboInOwl:hasDbXref	Orphanet:163596	HumanCurated	hydrops fetalis, nonimmune																																	
OMIM:236750	oboInOwl:hasDbXref	Orphanet:363999	HumanCurated	hydrops fetalis, nonimmune																																	
OMIM:612001	oboInOwl:hasDbXref	Orphanet:199318	HumanCurated	chromosome 15q13.3 deletion syndrome																																	
OMIM:615990	oboInOwl:hasDbXref	Orphanet:110	HumanCurated	bardet-biedl syndrome 13																																	
OMIM:253280	oboInOwl:hasDbXref	Orphanet:899	HumanCurated	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies),  iia a, 3																																	
OMIM:253280	oboInOwl:hasDbXref	Orphanet:588	HumanCurated	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies),  iia a, 3																																	
OMIM:614650	oboInOwl:hasDbXref	Orphanet:280406	HumanCurated	coenzyme Q10 deficiency, primary, 6																																	
OMIM:146750	oboInOwl:hasDbXref	Orphanet:313	HumanCurated	ichthyosis, lamellar, autosomal dominant																																	
OMIM:145420	oboInOwl:hasDbXref	Orphanet:1519	HumanCurated	teebi hypertelorism syndrome 1																																	
OMIM:600002	oboInOwl:hasDbXref	Orphanet:79106	HumanCurated	eiken syndrome																																	
OMIM:253260	oboInOwl:hasDbXref	Orphanet:79241	HumanCurated	biotinidase deficiency																																	
OMIM:615978	oboInOwl:hasDbXref	Orphanet:319581	HumanCurated	immunodeficiency 27b																																	
OMIM:614643	oboInOwl:hasDbXref	Orphanet:899	HumanCurated	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies),  iia a, 7																																	
OMIM:300194	oboInOwl:hasDbXref	Orphanet:86818	HumanCurated	amme complex																																	
OMIM:312170	oboInOwl:hasDbXref	Orphanet:765	HumanCurated	pyruvate dehydrogenase e1-alpha deficiency																																	
OMIM:312170	oboInOwl:hasDbXref	Orphanet:79243	HumanCurated	pyruvate dehydrogenase e1-alpha deficiency																																	
OMIM:615966	oboInOwl:hasDbXref	Orphanet:317425	HumanCurated	immunodeficiency 26 with or without neurologic abnormalities																																	
OMIM:613375	oboInOwl:hasDbXref	Orphanet:552	HumanCurated	maturity-onset diabetes of the young,  iia 11																																	
OMIM:600057	oboInOwl:hasDbXref	Orphanet:93930	HumanCurated	bladder exstrophy and epispadias complex																																	
OMIM:600057	oboInOwl:hasDbXref	Orphanet:322	HumanCurated	bladder exstrophy and epispadias complex																																	
OMIM:600059	oboInOwl:hasDbXref	Orphanet:791	HumanCurated	retinitis pigmentosa 13																																	
OMIM:253220	oboInOwl:hasDbXref	Orphanet:584	HumanCurated	mucopolysaccharidosis,  iia 7																																	
OMIM:601360	oboInOwl:hasDbXref	Orphanet:1027	HumanCurated	amelia, posterior, with pelvic and pulmonary hypoplasia syndrome																																	
OMIM:114480	oboInOwl:hasDbXref	Orphanet:227535	HumanCurated	breast cancer																																	
OMIM:614671	oboInOwl:hasDbXref	Orphanet:370079	HumanCurated	chromosome 16p11.2 duplication syndrome																																	
OMIM:614675	oboInOwl:hasDbXref	Orphanet:314399	HumanCurated	bone marrow failure syndrome 1																																	
OMIM:612016	oboInOwl:hasDbXref	Orphanet:139485	HumanCurated	coenzyme Q10 deficiency, primary, 4																																	
OMIM:253200	oboInOwl:hasDbXref	Orphanet:583	HumanCurated	mucopolysaccharidosis,  iia 6																																	
OMIM:600092	oboInOwl:hasDbXref	Orphanet:1422	HumanCurated	nivelon-nivelon-mabille syndrome																																	
OMIM:193100	oboInOwl:hasDbXref	Orphanet:89937	HumanCurated	hypophosphatemic rickets, autosomal dominant																																	
OMIM:608810	oboInOwl:hasDbXref	Orphanet:399058	HumanCurated	myopathy, myofibrillar, 2																																	
OMIM:612075	oboInOwl:hasDbXref	Orphanet:298	HumanCurated	mitochondrial DNA depletion syndrome 8a (encephalomyopathic  iia with renal tubulopathy)																																	
OMIM:612075	oboInOwl:hasDbXref	Orphanet:255235	HumanCurated	mitochondrial DNA depletion syndrome 8a (encephalomyopathic  iia with renal tubulopathy)																																	
OMIM:612075	oboInOwl:hasDbXref	Orphanet:254803	HumanCurated	mitochondrial DNA depletion syndrome 8a (encephalomyopathic  iia with renal tubulopathy)																																	
OMIM:612076	oboInOwl:hasDbXref	Orphanet:94088	HumanCurated	hypouricemia, renal, 2																																	
OMIM:600081	oboInOwl:hasDbXref	Orphanet:289157	HumanCurated	vitamin d hydroxylation-deficient rickets,  iia 1b																																	
OMIM:613398	oboInOwl:hasDbXref	Orphanet:280558	HumanCurated	warsaw breakage syndrome																																	
OMIM:612069	oboInOwl:hasDbXref	Orphanet:275872	HumanCurated	amyotrophic lateral sclerosis 10 with or without frontotemporal dementia																																	
OMIM:612069	oboInOwl:hasDbXref	Orphanet:803	HumanCurated	amyotrophic lateral sclerosis 10 with or without frontotemporal dementia																																	
OMIM:613385	oboInOwl:hasDbXref	Orphanet:228426	HumanCurated	autoimmune disease, multisystem, with facial dysmorphism																																	
OMIM:216340	oboInOwl:hasDbXref	Orphanet:3472	HumanCurated	yunis-varon syndrome																																	
OMIM:113100	oboInOwl:hasDbXref	Orphanet:93384	HumanCurated	brachydactyly,  iia c																																	
OMIM:608864	oboInOwl:hasDbXref	Orphanet:199306	HumanCurated	orofacial cleft 6, susceptibility to																																	
OMIM:216360	oboInOwl:hasDbXref	Orphanet:1454	HumanCurated	coach syndrome 1																																	
OMIM:607516	oboInOwl:hasDbXref	Orphanet:569	HumanCurated	migraine with or without aura, susceptibility to, 6																																	
OMIM:608840	oboInOwl:hasDbXref	Orphanet:98894	HumanCurated	muscular dystrophy-dystroglycanopathy (congenital with impaired intellectual development),  iia b, 6																																	
OMIM:608840	oboInOwl:hasDbXref	Orphanet:370968	HumanCurated	muscular dystrophy-dystroglycanopathy (congenital with impaired intellectual development),  iia b, 6																																	
OMIM:254600	oboInOwl:hasDbXref	Orphanet:2587	HumanCurated	myeloperoxidase deficiency																																	
OMIM:618220	oboInOwl:hasDbXref	Orphanet:791	HumanCurated	retinitis pigmentosa 84																																	
OMIM:606232	oboInOwl:hasDbXref	Orphanet:48652	HumanCurated	phelan-mcdermid syndrome																																	
OMIM:608898	oboInOwl:hasDbXref	Orphanet:540	HumanCurated	hemophagocytic lymphohistiocytosis, familial, 3																																	
OMIM:229600	oboInOwl:hasDbXref	Orphanet:469	HumanCurated	fructose intolerance, hereditary																																	
OMIM:618204	oboInOwl:hasDbXref	Orphanet:397787	HumanCurated	immunodeficiency 15a																																	
OMIM:618201	oboInOwl:hasDbXref	Orphanet:442835	HumanCurated	developmental and epileptic encephalopathy 68																																	
OMIM:258150	oboInOwl:hasDbXref	Orphanet:399805	HumanCurated	spermatogenic failure 1																																	
OMIM:607541	oboInOwl:hasDbXref	Orphanet:98963	HumanCurated	corneal dystrophy, avellino  iia																																	
OMIM:608874	oboInOwl:hasDbXref	Orphanet:141291	HumanCurated	orofacial cleft 5																																	
OMIM:608874	oboInOwl:hasDbXref	Orphanet:199302	HumanCurated	orofacial cleft 5																																	
OMIM:608874	oboInOwl:hasDbXref	Orphanet:199306	HumanCurated	orofacial cleft 5																																	
OMIM:243910	oboInOwl:hasDbXref	Orphanet:2318	HumanCurated	arima syndrome																																	
OMIM:272430	oboInOwl:hasDbXref	Orphanet:157820	HumanCurated	crisponi/cold-induced sweating syndrome 1																																	
OMIM:618261	oboInOwl:hasDbXref	Orphanet:538958	HumanCurated	lymphoproliferative syndrome 3																																	
OMIM:618244	oboInOwl:hasDbXref	Orphanet:255241	HumanCurated	mitochondrial complex 1 deficiency, nuclear  iia 23																																	
OMIM:312080	oboInOwl:hasDbXref	Orphanet:280234	HumanCurated	pelizaeus-merzbacher disease																																	
OMIM:312080	oboInOwl:hasDbXref	Orphanet:280210	HumanCurated	pelizaeus-merzbacher disease																																	
OMIM:312080	oboInOwl:hasDbXref	Orphanet:702	HumanCurated	pelizaeus-merzbacher disease																																	
OMIM:618242	oboInOwl:hasDbXref	Orphanet:2609	HumanCurated	mitochondrial complex 1 deficiency, nuclear  iia 21																																	
OMIM:618235	oboInOwl:hasDbXref	Orphanet:255241	HumanCurated	mitochondrial complex 1 deficiency, nuclear  iia 13																																	
OMIM:618231	oboInOwl:hasDbXref	Orphanet:302	HumanCurated	epidermodysplasia verruciformis, susceptibility to, 2																																	
OMIM:204300	oboInOwl:hasDbXref	Orphanet:79262	HumanCurated	ceroid lipofuscinosis, neuronal, 6b (kufs type)																																	
OMIM:204300	oboInOwl:hasDbXref	Orphanet:228340	HumanCurated	ceroid lipofuscinosis, neuronal, 6b (kufs type)																																	
OMIM:618239	oboInOwl:hasDbXref	Orphanet:255241	HumanCurated	mitochondrial complex 1 deficiency, nuclear  iia 17																																	
OMIM:614707	oboInOwl:hasDbXref	Orphanet:572550	HumanCurated	brown-vialetto-van laere syndrome 2																																	
OMIM:614707	oboInOwl:hasDbXref	Orphanet:97229	HumanCurated	brown-vialetto-van laere syndrome 2																																	
OMIM:602722	oboInOwl:hasDbXref	Orphanet:18	HumanCurated	renal tubular acidosis, distal, 3, with or without sensorineural hearing loss																																	
OMIM:602722	oboInOwl:hasDbXref	Orphanet:402041	HumanCurated	renal tubular acidosis, distal, 3, with or without sensorineural hearing loss																																	
OMIM:614702	oboInOwl:hasDbXref	Orphanet:314637	HumanCurated	combined oxidative phosphorylation deficiency 10																																	
OMIM:614701	oboInOwl:hasDbXref	Orphanet:199	HumanCurated	cornelia lange lange syndrome 4 with or without midline brain defects																																	
OMIM:122880	oboInOwl:hasDbXref	Orphanet:1529	HumanCurated	craniofacial-deafness-hand syndrome																																	
OMIM:618298	oboInOwl:hasDbXref	Orphanet:3451	HumanCurated	developmental and epileptic encephalopathy 70																																	
OMIM:146800	oboInOwl:hasDbXref	Orphanet:455	HumanCurated	ichthyosis bullosa of siemens																																	
OMIM:618292	oboInOwl:hasDbXref	Orphanet:528084	HumanCurated	neurodevelopmental disorder with impaired intellectual development, hypotonia, and ataxia																																	
OMIM:260400	oboInOwl:hasDbXref	Orphanet:811	HumanCurated	shwachman-diamond syndrome 1																																	
OMIM:618275	oboInOwl:hasDbXref	Orphanet:55654	HumanCurated	hypotrichosis 14																																	
OMIM:120435	oboInOwl:hasDbXref	Orphanet:144	HumanCurated	lynch syndrome 1																																	
OMIM:615833	oboInOwl:hasDbXref	Orphanet:442835	HumanCurated	developmental and epileptic encephalopathy 21																																	
OMIM:615830	oboInOwl:hasDbXref	Orphanet:189439	HumanCurated	pigmented nodular adrenocortical disease, primary, 4																																	
OMIM:615829	oboInOwl:hasDbXref	Orphanet:412069	HumanCurated	xia-gibbs syndrome																																	
OMIM:615828	oboInOwl:hasDbXref	Orphanet:178469	HumanCurated	vulto-van silfhout-de vries syndrome																																	
OMIM:233100	oboInOwl:hasDbXref	Orphanet:69076	HumanCurated	renal glucosuria																																	
OMIM:615821	oboInOwl:hasDbXref	Orphanet:65282	HumanCurated	cardiomyopathy, dilated, with woolly hair, keratoderma, and tooth agenesis																																	
OMIM:615816	oboInOwl:hasDbXref	Orphanet:443811	HumanCurated	immunodeficiency 23																																	
OMIM:602501	oboInOwl:hasDbXref	Orphanet:60040	HumanCurated	megalencephaly-capillary malformation-polymicrogyria syndrome																																	
OMIM:132450	oboInOwl:hasDbXref	Orphanet:166011	HumanCurated	epiphyseal dysplasia, multiple, with myopia and conductive deafness																																	
OMIM:259730	oboInOwl:hasDbXref	Orphanet:2785	HumanCurated	osteopetrosis, autosomal recessive 3																																	
OMIM:143100	oboInOwl:hasDbXref	Orphanet:248111	HumanCurated	huntington disease																																	
OMIM:143100	oboInOwl:hasDbXref	Orphanet:399	HumanCurated	huntington disease																																	
OMIM:155100	oboInOwl:hasDbXref	Orphanet:182050	HumanCurated	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss																																	
OMIM:155100	oboInOwl:hasDbXref	Orphanet:850	HumanCurated	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss																																	
OMIM:235730	oboInOwl:hasDbXref	Orphanet:261552	HumanCurated	mowat-wilson syndrome																																	
OMIM:235730	oboInOwl:hasDbXref	Orphanet:2152	HumanCurated	mowat-wilson syndrome																																	
